,Reputation,Views,UpVotes,DownVotes,Score,ViewCount,CommentCount
11591,830,124,111,0,18,37435,0
11621,1588,141,66,7,30,0,1
11631,668,120,68,1,40,35854,2
11644,164,37,1,0,3,13725,0
11670,72,29,4,0,3,8014,1
11727,790,428,262,12,34,7249,1
11840,185,18,1,0,7,11002,1
11886,86,11,15,0,30,0,3
11897,631,67,10,0,71,30581,5
11932,247,27,17,0,21,7974,8
11973,18088,3899,3274,43,38,0,3
11988,18088,3899,3274,43,29,0,6
12058,18088,3899,3274,43,65,0,4
12059,18088,3899,3274,43,6,0,12
12066,18088,3899,3274,43,6,0,11
12098,18088,3899,3274,43,10,0,14
12148,18088,3899,3274,43,6,0,13
12150,18088,3899,3274,43,1,0,12
12158,18088,3899,3274,43,29,0,1
12167,18088,3899,3274,43,1,0,11
12233,4536,798,642,5,28,0,2
12341,471,23,4,0,28,0,1
12354,450,54,6,0,28,640,0
12363,1969,196,62,0,42,0,3
12364,1969,196,62,0,26,0,1
12407,922,185,65,1,9,21177,1
12409,922,185,65,1,2,688,19
12411,922,185,65,1,38,5857,5
12429,397,21,4,0,58,0,0
12457,111,15,3,0,68,37011,10
12534,3016,2342,220,2,37,14332,4
12536,3016,2342,220,2,3,0,12
12589,3016,2342,220,2,-2,0,11
12600,131,39,48,0,10,21948,8
12621,555,62,6,1,32,0,1
12667,11860,2359,883,7,12,0,12
12686,11860,2359,883,7,29,2897,6
12693,11860,2359,883,7,12,0,17
12698,11860,2359,883,7,1,0,16
12718,11860,2359,883,7,3,0,14
12728,11860,2359,883,7,4,0,12
12753,11860,2359,883,7,9,0,11
12758,11860,2359,883,7,3,0,24
12771,11860,2359,883,7,3,0,31
12774,11860,2359,883,7,0,0,15
12783,11860,2359,883,7,7,0,17
12815,11860,2359,883,7,4,0,16
12832,11860,2359,883,7,1,0,13
12846,11860,2359,883,7,25,0,1
12858,11860,2359,883,7,0,0,11
12892,11860,2359,883,7,1,0,16
12906,11860,2359,883,7,2,0,12
12941,378,29,5,0,28,1006,1
12951,348,28,2,0,27,2531,5
13017,191,1,0,0,18,10291,5
13037,2012,216,458,17,27,925,1
13051,2012,216,458,17,9,0,12
13097,233,31,1,0,24,13883,3
13101,521,18,1,0,40,0,2
13104,236,32,2,0,47,23592,0
13117,949,77,17,3,12,0,15
13192,186,16,0,0,37,957,3
13193,171,61,0,0,1,0,11
13236,3561,585,613,0,29,0,4
13272,3561,585,613,0,9,0,12
13282,179,47,4,0,6,20880,0
13309,485,113,54,2,5,1009,15
13348,6078,776,1146,351,25,551,4
13586,108,9,3,0,21,8592,4
13659,118,44,8,0,12,29151,0
13720,66,15,1,0,7,17403,1
13741,821,101,187,3,8,8692,0
13758,148,31,41,0,9,8236,4
13851,1942,189,366,2,24,4214,1
13856,1942,189,366,2,32,4554,0
13876,189,14,2,0,15,406,16
13925,9604,1244,1437,8,26,0,1
13930,9604,1244,1437,8,4,0,11
13952,9604,1244,1437,8,44,6933,5
13962,9604,1244,1437,8,1,0,11
13977,9604,1244,1437,8,24,0,6
13983,9604,1244,1437,8,2,0,13
14000,9604,1244,1437,8,13,8285,0
14002,9604,1244,1437,8,26,1832,3
14006,9604,1244,1437,8,2,0,13
14049,9604,1244,1437,8,36,0,12
14075,9604,1244,1437,8,1,399,11
14121,306,28,26,0,14,14644,0
14141,106,5,2,0,1,97,12
14154,576,76,18,0,14,8654,5
14155,576,76,18,0,16,12102,4
14181,3359,467,134,7,0,0,13
14250,86,8,1,0,11,10075,4
14292,814,86,98,0,5,0,11
14310,263,83,107,0,41,2883,6
14395,180,14,3,0,6,263,11
14407,364,61,27,0,3,382,11
14408,364,61,27,0,2,139,12
14410,364,61,27,0,3,475,11
14428,10470,655,210,6,5,0,24
14518,10470,655,210,6,3,0,21
14539,10470,655,210,6,2,0,12
14663,13647,5441,2468,212,17,0,12
14667,13647,5441,2468,212,43,0,1
14675,13647,5441,2468,212,10,0,11
14676,13647,5441,2468,212,44,0,20
14687,13647,5441,2468,212,35,0,14
14707,13647,5441,2468,212,30,0,7
14715,13647,5441,2468,212,61,0,10
14719,13647,5441,2468,212,28,0,9
14721,13647,5441,2468,212,41,0,11
14730,13647,5441,2468,212,10,0,17
14731,13647,5441,2468,212,50,0,3
14739,13647,5441,2468,212,32,0,5
14744,493,27,17,0,28,5263,1
14788,247,20,5,0,6,7913,0
14818,8045,500,228,57,38,0,4
14834,8045,500,228,57,26,0,5
14853,8045,500,228,57,8,0,12
14878,8045,500,228,57,27,0,0
14885,8045,500,228,57,8,0,12
14893,8045,500,228,57,28,0,4
14909,844,43,1,0,63,5727,3
14936,92,56,20,0,2,2506,11
14945,185,24,8,0,10,965,15
15039,52,14,0,0,7,10598,0
15044,147,18,0,0,0,179,12
15078,226,29,8,0,3,12242,0
15080,259,69,31,2,18,12299,4
15114,377,6,0,0,36,0,5
15134,2090,202,42,7,14,8861,1
15221,13898,2866,869,12,33,0,1
15300,13898,2866,869,12,4,0,12
15312,13898,2866,869,12,24,0,0
15414,533,44,12,0,31,3228,1
15415,533,44,12,0,6,313,12
15417,533,44,12,0,38,10214,5
15422,533,44,12,0,19,2905,14
15429,687,55,37,0,85,16910,2
15491,255,21,30,0,12,9426,0
15538,100,39,1,0,5,1296,12
15542,222,45,23,0,9,8726,0
15554,114,23,1,0,1,25583,0
15561,1162,146,25,0,5,0,14
15586,929,86,41,2,66,88129,6
15595,929,86,41,2,18,8008,0
15735,8009,3559,183,24,0,0,12
15842,8009,3559,183,24,4,0,16
15910,375,30,31,0,3,4256,21
16017,1500,111,6,1,27,0,1
16049,1463,221,427,4,87,0,12
16059,1463,221,427,4,36,2245,2
16123,909,75,39,6,20,8559,3
16129,909,75,39,6,14,9231,6
16134,909,75,39,6,46,10876,1
16144,366,9,16,0,26,2643,4
16192,2951,309,88,4,47,0,9
16249,688,23,19,0,32,4103,10
16253,688,23,19,0,30,655,5
16254,205,23,3,0,7,8285,5
16256,205,23,3,0,10,23738,12
16284,140,12,0,0,17,7593,17
16297,304,30,55,0,2,1444,14
16329,122,20,21,0,11,16696,4
16347,3773,343,360,2,17,0,12
16383,3773,343,360,2,2,0,12
16408,146,7,3,0,9,17062,4
16426,218,12,3,0,23,9990,2
16443,6,1,0,0,1,228,17
16478,373,39,31,2,26,1601,1
16488,101,7,1,0,20,7984,4
16529,1391,589,237,7,28,0,2
16536,1391,589,237,7,1,8386,1
16554,1391,589,237,7,8,133,12
16658,367,67,34,1,26,0,0
16718,1329,119,157,1,9,8974,0
16777,1525,262,49,0,25,0,7
16859,476,181,363,1,5,27071,2
16865,476,181,363,1,8,9075,0
16908,137,50,4,0,4,8601,4
17029,857,98,61,0,28,0,0
17091,357,39,6,0,2,41111,0
17094,136,4,0,0,7,2253,11
17124,57,23,2,0,8,17023,4
17196,211,16,16,0,22,12291,0
17269,38,6,0,0,7,1848,11
17299,402,13,2,0,25,22968,0
17315,126,11,20,0,4,1114,14
17357,365,25,22,0,7,15419,0
17358,365,25,22,0,9,11074,3
17368,19585,6948,155,56,25,0,2
17386,19585,6948,155,56,32,0,2
17392,19585,6948,155,56,4,0,12
17418,19585,6948,155,56,55,0,3
17419,19585,6948,155,56,36,0,3
17442,19585,6948,155,56,8,0,11
17471,19585,6948,155,56,24,0,1
17565,6461,434,186,6,2,0,12
17648,11,2,0,0,1,17323,3
17684,961,124,35,0,87,55237,1
17731,175,29,5,0,7,9271,2
17754,507,83,36,0,3,0,14
17793,699,60,75,2,15,15181,4
17814,119,16,0,0,3,16490,1
17826,87,53,2,0,-2,371,13
17954,8164,611,194,3,24,0,5
17989,64,4,0,0,8,277,28
17996,51,20,0,0,7,20706,3
18005,172,9,7,0,5,9010,0
18010,205,24,4,0,18,8602,4
18023,1912,336,126,1,28,8203,3
18024,1912,336,126,1,26,1621,4
18027,1912,336,126,1,46,20989,3
18029,1912,336,126,1,22,20151,6
18032,1912,336,126,1,64,10871,3
18036,1912,336,126,1,31,3893,6
18037,1912,336,126,1,32,3925,3
18060,116,5,0,0,23,29020,1
18061,213,13,3,0,18,294,14
18095,1376,169,449,3,1,0,11
18175,1015,190,2,0,41,7350,0
18182,1015,190,2,0,4,519,14
18190,91,20,0,0,3,8614,9
18198,242,36,0,0,17,16978,2
18199,242,36,0,0,0,1716,11
18200,242,36,0,0,18,18281,15
18204,1,3,0,0,28,5193,7
18212,25123,1245,582,4,38,0,6
18229,25123,1245,582,4,28,0,3
18284,25123,1245,582,4,11,0,11
18418,25123,1245,582,4,18,0,11
18596,206,19,13,0,1,138,20
18643,361,20,0,0,48,8102,7
18659,724,64,72,0,4,10357,2
18697,56,1,0,0,11,9957,3
18723,140,10,7,0,7,288,11
18765,8814,516,314,11,41,0,2
18821,226,21,0,0,22,15141,3
18843,46,7,0,0,9,20452,6
18869,179,25,0,0,7,532,12
18935,408,90,12,0,3,589,14
18937,408,90,12,0,12,8906,4
18942,408,90,12,0,8,12363,2
18948,408,90,12,0,2,8023,4
18974,96,11,0,0,10,11916,0
18986,773,68,7,5,28,2375,1
19095,105,25,2,0,12,527,17
19101,26,3,0,0,5,10068,0
19127,51,3,0,0,10,2529,11
19139,330,104,3,0,1,187,11
19141,2052,159,505,4,4,0,12
19178,2052,159,505,4,2,0,14
19183,43,4,0,0,8,8460,0
19185,310,8,24,0,11,13461,2
19186,310,8,24,0,24,5474,1
19273,17791,5927,2122,412,1,0,14
19279,17791,5927,2122,412,3,0,13
19284,17791,5927,2122,412,8,0,12
19295,17791,5927,2122,412,26,0,2
19325,17791,5927,2122,412,16,517,12
19330,17791,5927,2122,412,30,0,7
19392,17791,5927,2122,412,25,0,1
19412,17791,5927,2122,412,12,0,12
19415,17791,5927,2122,412,33,0,1
19417,17791,5927,2122,412,42,0,10
19419,17791,5927,2122,412,14,0,19
19421,17791,5927,2122,412,12,0,35
19442,17791,5927,2122,412,27,0,5
19445,17791,5927,2122,412,16,0,12
19447,17791,5927,2122,412,3,0,12
19451,17791,5927,2122,412,28,0,8
19453,17791,5927,2122,412,15,0,19
19463,17791,5927,2122,412,6,0,19
19488,17791,5927,2122,412,3,0,16
19490,17791,5927,2122,412,7,353,11
19563,1183,140,157,15,59,0,8
19571,391,15,3,0,8,463,11
19593,208,8,4,0,31,2476,16
19612,144,32,0,0,6,7990,4
19716,464,90,428,0,13,8989,6
19724,464,90,428,0,30,20374,2
19738,929,82,17,0,28,0,3
19775,143,4,0,0,6,7841,5
19801,669,74,89,11,7,0,11
19855,198,6,1,0,19,10873,3
19875,181,20,0,0,6,3162,12
19876,181,20,0,0,6,566,11
19910,742,175,28,1,9,334,13
19955,161,7,0,0,11,91848,2
19956,143,15,8,0,4,4024,15
19969,196,12,1,0,3,0,15
19991,141,9,0,0,4,10881,2
19996,739,49,14,2,20,1183,20
19998,739,49,14,2,24,0,1
20005,102,19,12,0,8,12732,4
20035,1621,249,174,1,1,0,12
20076,911,88,75,1,6,201,11
20080,911,88,75,1,0,0,15
20082,911,88,75,1,33,0,2
20209,1863,238,224,13,3,0,13
20239,182,23,3,0,5,14287,0
20299,304,70,8,1,41,11269,5
20300,304,70,8,1,-19,0,3
20307,177,70,0,0,2,865,11
20313,177,70,0,0,15,13453,4
20349,407,164,40,0,10,14256,5
20483,153,1,1,0,6,893,11
20526,439,73,38,0,2,255,14
20641,1403,323,161,7,5,0,11
20643,1403,323,161,7,14,0,11
20687,683,38,55,2,37,0,3
20771,2091,233,2923,14,31,0,6
20772,2091,233,2923,14,31,0,11
20773,2091,233,2923,14,7,0,13
20786,126,4,1,0,5,8892,3
20807,21,9,0,0,4,17198,0
20828,226,30,15,0,9,0,12
20890,176,12,6,0,9,11832,6
20893,176,12,6,0,3,11570,0
20944,15236,2252,705,16,1,0,12
21010,15236,2252,705,16,27,0,4
21014,15236,2252,705,16,2,0,11
21016,15236,2252,705,16,26,0,0
21029,15236,2252,705,16,26,0,4
21059,15236,2252,705,16,33,0,18
21080,15236,2252,705,16,53,0,7
21123,15236,2252,705,16,26,0,4
21217,15236,2252,705,16,24,0,2
21245,446,77,20,0,3,0,11
21309,1053,166,0,0,1,0,11
21311,281,36,3,0,8,5307,17
21363,133,5,1,0,6,685,18
21382,11489,1319,683,18,74,0,0
21383,11489,1319,683,18,26,0,2
21395,11489,1319,683,18,40,2146,6
21457,11489,1319,683,18,3,0,19
21462,11489,1319,683,18,32,0,8
21466,11489,1319,683,18,45,0,5
21515,11489,1319,683,18,28,0,3
21521,11489,1319,683,18,53,0,5
21587,754,74,28,0,7,8346,1
21597,754,74,28,0,9,41652,1
21604,754,74,28,0,7,14224,0
21607,754,74,28,0,4,8960,0
21618,9,2,0,0,1,172,15
21620,21,3,0,0,4,337,19
21646,4546,361,201,2,14,0,11
21666,4546,361,201,2,3,0,13
21730,549,105,40,1,5,10430,8
21740,549,105,40,1,14,14462,3
21778,211,17,0,0,42,17255,4
21823,70,19,2,0,10,17019,2
21833,228,34,13,0,3,253,12
21843,156,30,0,0,17,8479,4
21915,61,12,0,0,12,21181,3
21923,425,23,72,0,16,14092,0
21969,321,9,0,0,32,0,3
21983,365,73,13,3,27,993,7
22049,78,16,0,0,6,659,14
22072,719,321,113,2,3,10520,0
22075,719,321,113,2,2,9195,3
22076,719,321,113,2,5,14423,0
22156,951,94,99,0,27,0,3
22251,216,43,0,0,21,92612,1
22297,31,5,0,0,2,10355,0
22347,21,12,3,0,4,12640,0
22408,16,6,0,0,3,9494,2
22423,624,44,91,0,26,797,2
22424,624,44,91,0,20,39872,3
22642,138,4,3,0,7,8994,0
22711,55,8,25,0,1,420,11
22717,56,4,0,0,11,12979,3
22812,470,64,93,1,4,447,11
22845,175,12,6,0,12,9020,2
22910,9429,1534,167,88,-4,0,16
22963,126,2,0,0,5,1206,13
23044,941,104,22,0,32,1922,1
23049,941,104,22,0,35,0,5
23265,94,9,1,0,3,7747,0
23367,592,83,148,0,3,1577,11
23399,200,21,9,0,26,2283,4
23421,1178,334,454,27,2,181,21
23444,148,3,13,0,7,919,14
23490,161,16,0,0,32,14394,0
23509,252,29,34,1,5,249,12
23546,2413,266,152,11,1,0,11
23552,2413,266,152,11,39,2756,1
23587,441,148,2,0,13,7960,2
23590,441,148,2,0,40,39667,10
23591,441,148,2,0,3,12515,4
23592,81,3,0,0,16,11083,0
23643,56,17,0,0,11,1518,17
23776,7663,878,550,21,1,0,18
23835,87,33,4,0,0,0,13
23899,136,9,2,0,5,10721,7
23905,123,14,11,0,2,0,11
23939,589,32,106,0,0,0,15
23957,1,2,0,0,26,0,0
24039,5430,1604,463,63,1,0,11
24074,5430,1604,463,63,5,0,13
24104,5430,1604,463,63,13,520,12
24113,5430,1604,463,63,27,0,5
24125,5430,1604,463,63,2,0,16
24156,832,80,47,2,9,2025,16
24159,832,80,47,2,15,10004,7
24224,317,34,9,0,9,4338,13
24229,32,20,16,0,28,1190,11
24234,429,32,14,0,34,24952,1
24262,37083,5554,8641,125,0,0,0
24263,37083,5554,8641,125,4,1218,4
24264,37083,5554,8641,125,4,0,0
24265,37083,5554,8641,125,2,0,0
24266,37083,5554,8641,125,3,0,0
24267,37083,5554,8641,125,1,0,0
24268,37083,5554,8641,125,19,0,3
24269,37083,5554,8641,125,3,0,0
24270,37083,5554,8641,125,1,0,1
24271,37083,5554,8641,125,1,0,4
24272,37083,5554,8641,125,2,0,7
24273,37083,5554,8641,125,10,0,1
24274,37083,5554,8641,125,1,0,6
24275,37083,5554,8641,125,2,0,0
24276,37083,5554,8641,125,9,0,4
24277,37083,5554,8641,125,1,0,0
24278,37083,5554,8641,125,2,0,4
24279,37083,5554,8641,125,2,0,0
24280,37083,5554,8641,125,3,0,0
24281,37083,5554,8641,125,15,0,6
24282,37083,5554,8641,125,6,0,3
24283,37083,5554,8641,125,3,0,0
24284,37083,5554,8641,125,5,0,5
24285,37083,5554,8641,125,1,0,0
24286,37083,5554,8641,125,1,0,1
24287,37083,5554,8641,125,2,0,0
24288,37083,5554,8641,125,1,0,0
24289,37083,5554,8641,125,5,0,1
24290,37083,5554,8641,125,10,0,1
24291,37083,5554,8641,125,4,0,0
24292,37083,5554,8641,125,6,0,0
24293,37083,5554,8641,125,1,0,0
24294,37083,5554,8641,125,3,0,2
24295,37083,5554,8641,125,10,0,10
24296,37083,5554,8641,125,4,0,0
24297,37083,5554,8641,125,4,0,7
24298,37083,5554,8641,125,24,0,4
24299,37083,5554,8641,125,10,0,0
24300,37083,5554,8641,125,16,0,10
24301,37083,5554,8641,125,0,0,0
24302,37083,5554,8641,125,0,0,0
24303,37083,5554,8641,125,1,0,1
24304,37083,5554,8641,125,4,0,1
24305,37083,5554,8641,125,10,0,0
24306,37083,5554,8641,125,3,0,3
24307,37083,5554,8641,125,1,0,0
24308,37083,5554,8641,125,3,0,6
24309,37083,5554,8641,125,7,0,0
24310,37083,5554,8641,125,98,0,15
24311,37083,5554,8641,125,3,0,0
24312,37083,5554,8641,125,0,0,0
24313,37083,5554,8641,125,12,0,1
24314,37083,5554,8641,125,1,0,1
24315,37083,5554,8641,125,5,0,0
24316,37083,5554,8641,125,9,0,1
24317,37083,5554,8641,125,10,0,3
24318,37083,5554,8641,125,3,0,0
24319,37083,5554,8641,125,3,0,0
24320,37083,5554,8641,125,2,0,2
24321,37083,5554,8641,125,7,0,0
24322,37083,5554,8641,125,31,0,1
24323,37083,5554,8641,125,2,0,8
24324,37083,5554,8641,125,12,0,2
24325,37083,5554,8641,125,2,0,0
24326,37083,5554,8641,125,13,0,6
24327,37083,5554,8641,125,4,0,1
24328,37083,5554,8641,125,4,0,5
24329,37083,5554,8641,125,4,0,10
24330,37083,5554,8641,125,3,0,3
24331,37083,5554,8641,125,4,0,2
24332,37083,5554,8641,125,6,0,4
24333,37083,5554,8641,125,2,0,9
24334,37083,5554,8641,125,22,0,17
24335,37083,5554,8641,125,10,0,1
24336,37083,5554,8641,125,7,0,5
24337,37083,5554,8641,125,6,0,0
24338,37083,5554,8641,125,9,0,5
24339,37083,5554,8641,125,3,0,0
24340,37083,5554,8641,125,50,0,6
24341,37083,5554,8641,125,3,0,0
24342,37083,5554,8641,125,3,0,0
24343,37083,5554,8641,125,1,0,1
24344,37083,5554,8641,125,5,0,0
24345,37083,5554,8641,125,7,0,1
24346,37083,5554,8641,125,6,0,1
24347,37083,5554,8641,125,10,0,3
24348,37083,5554,8641,125,1,0,1
24349,37083,5554,8641,125,3,0,4
24350,37083,5554,8641,125,1,0,0
24351,37083,5554,8641,125,0,0,0
24352,37083,5554,8641,125,2,0,0
24353,37083,5554,8641,125,1,0,1
24354,37083,5554,8641,125,2,0,0
24355,37083,5554,8641,125,3,0,2
24356,37083,5554,8641,125,0,0,0
24357,37083,5554,8641,125,3,0,0
24358,37083,5554,8641,125,16,0,5
24359,37083,5554,8641,125,0,0,0
24360,37083,5554,8641,125,2,0,0
24361,37083,5554,8641,125,16,0,3
24362,37083,5554,8641,125,6,0,0
24363,37083,5554,8641,125,24,0,9
24364,37083,5554,8641,125,6,0,0
24365,37083,5554,8641,125,6,0,3
24366,37083,5554,8641,125,2,0,1
24367,37083,5554,8641,125,10,0,3
24368,37083,5554,8641,125,5,0,1
24369,37083,5554,8641,125,0,0,0
24370,37083,5554,8641,125,3,0,3
24371,37083,5554,8641,125,3,0,3
24372,37083,5554,8641,125,2,0,2
24373,37083,5554,8641,125,3,0,3
24374,37083,5554,8641,125,20,0,0
24375,37083,5554,8641,125,5,0,3
24376,37083,5554,8641,125,2,0,1
24377,37083,5554,8641,125,7,0,11
24378,37083,5554,8641,125,6,0,5
24379,37083,5554,8641,125,6,0,3
24380,37083,5554,8641,125,2,0,0
24381,37083,5554,8641,125,14,0,0
24382,37083,5554,8641,125,4,0,0
24383,37083,5554,8641,125,1,0,5
24384,37083,5554,8641,125,2,0,2
24385,37083,5554,8641,125,2,0,2
24386,37083,5554,8641,125,12,0,0
24387,37083,5554,8641,125,3,0,1
24388,37083,5554,8641,125,2,0,1
24389,37083,5554,8641,125,13,0,0
24390,37083,5554,8641,125,1,0,2
24391,37083,5554,8641,125,0,0,7
24392,37083,5554,8641,125,37,0,6
24393,37083,5554,8641,125,1,0,2
24394,37083,5554,8641,125,3,0,5
24395,37083,5554,8641,125,9,0,3
24396,37083,5554,8641,125,8,0,2
24397,37083,5554,8641,125,7,0,12
24398,37083,5554,8641,125,5,0,0
24399,37083,5554,8641,125,1,0,0
24400,37083,5554,8641,125,13,0,5
24401,37083,5554,8641,125,1,0,11
24402,37083,5554,8641,125,2,0,0
24403,37083,5554,8641,125,8,0,0
24404,37083,5554,8641,125,2,0,3
24405,37083,5554,8641,125,2,0,5
24406,37083,5554,8641,125,5,0,0
24407,37083,5554,8641,125,17,0,4
24408,37083,5554,8641,125,5,0,0
24409,37083,5554,8641,125,10,0,2
24410,37083,5554,8641,125,2,0,3
24411,37083,5554,8641,125,1,0,0
24412,37083,5554,8641,125,3,0,2
24413,37083,5554,8641,125,4,0,0
24414,37083,5554,8641,125,4,0,1
24415,37083,5554,8641,125,5,0,5
24416,37083,5554,8641,125,2,0,0
24417,37083,5554,8641,125,12,0,2
24418,37083,5554,8641,125,3,0,0
24419,37083,5554,8641,125,5,0,0
24420,37083,5554,8641,125,2,0,0
24421,37083,5554,8641,125,1,0,0
24422,37083,5554,8641,125,3,0,4
24423,37083,5554,8641,125,10,0,1
24424,37083,5554,8641,125,4,0,3
24425,37083,5554,8641,125,1,0,1
24426,37083,5554,8641,125,1,0,0
24427,37083,5554,8641,125,9,0,3
24428,37083,5554,8641,125,7,0,5
24429,37083,5554,8641,125,2,0,0
24430,37083,5554,8641,125,1,0,7
24431,37083,5554,8641,125,2,0,2
24432,37083,5554,8641,125,3,0,0
24433,37083,5554,8641,125,2,0,0
24434,37083,5554,8641,125,10,0,1
24435,37083,5554,8641,125,6,0,5
24436,37083,5554,8641,125,1,0,0
24437,37083,5554,8641,125,1,0,2
24438,37083,5554,8641,125,1,0,0
24439,37083,5554,8641,125,7,0,1
24440,37083,5554,8641,125,0,0,0
24441,37083,5554,8641,125,14,0,4
24442,37083,5554,8641,125,3,0,1
24443,37083,5554,8641,125,3,0,9
24444,37083,5554,8641,125,3,0,4
24445,37083,5554,8641,125,5,0,0
24446,37083,5554,8641,125,9,0,11
24447,37083,5554,8641,125,1,0,3
24448,37083,5554,8641,125,5,0,2
24449,37083,5554,8641,125,2,0,4
24450,37083,5554,8641,125,4,0,1
24451,37083,5554,8641,125,11,0,2
24452,37083,5554,8641,125,37,0,4
24453,37083,5554,8641,125,2,0,0
24454,37083,5554,8641,125,4,0,8
24455,37083,5554,8641,125,2,0,0
24456,37083,5554,8641,125,1,0,0
24457,37083,5554,8641,125,1,0,1
24458,37083,5554,8641,125,5,0,1
24459,37083,5554,8641,125,1,0,4
24460,37083,5554,8641,125,1,0,7
24461,37083,5554,8641,125,4,0,0
24462,37083,5554,8641,125,0,0,0
24463,37083,5554,8641,125,0,0,0
24464,37083,5554,8641,125,3,0,8
24465,37083,5554,8641,125,3,0,2
24466,37083,5554,8641,125,140,0,11
24467,37083,5554,8641,125,3,0,0
24468,37083,5554,8641,125,4,0,5
24469,37083,5554,8641,125,0,0,0
24470,37083,5554,8641,125,0,0,0
24471,37083,5554,8641,125,0,0,0
24472,37083,5554,8641,125,0,0,0
24473,37083,5554,8641,125,2,0,0
24474,37083,5554,8641,125,16,0,5
24475,37083,5554,8641,125,5,0,2
24476,37083,5554,8641,125,1,0,4
24477,37083,5554,8641,125,5,0,0
24478,37083,5554,8641,125,1,0,0
24479,37083,5554,8641,125,10,0,1
24480,37083,5554,8641,125,12,0,3
24481,37083,5554,8641,125,4,0,0
24482,37083,5554,8641,125,3,0,0
24483,37083,5554,8641,125,8,0,2
24484,37083,5554,8641,125,1,0,2
24485,37083,5554,8641,125,3,0,3
24486,37083,5554,8641,125,2,0,6
24487,37083,5554,8641,125,6,0,0
24488,37083,5554,8641,125,29,0,3
24489,37083,5554,8641,125,5,0,2
24490,37083,5554,8641,125,8,0,1
24491,37083,5554,8641,125,0,0,0
24492,37083,5554,8641,125,1,0,3
24493,37083,5554,8641,125,3,0,4
24494,37083,5554,8641,125,7,0,4
24495,37083,5554,8641,125,0,0,0
24496,37083,5554,8641,125,11,0,3
24497,37083,5554,8641,125,1,0,10
24498,37083,5554,8641,125,4,0,0
24499,37083,5554,8641,125,4,0,4
24500,37083,5554,8641,125,1,0,0
24501,37083,5554,8641,125,4,0,2
24502,37083,5554,8641,125,1,0,0
24503,37083,5554,8641,125,8,0,5
24504,37083,5554,8641,125,9,0,9
24505,37083,5554,8641,125,3,0,0
24506,37083,5554,8641,125,1,0,4
24507,37083,5554,8641,125,2,0,6
24508,37083,5554,8641,125,2,0,3
24509,37083,5554,8641,125,40,0,2
24510,37083,5554,8641,125,2,0,0
24511,37083,5554,8641,125,1,0,2
24512,37083,5554,8641,125,11,0,2
24513,37083,5554,8641,125,3,0,1
24514,37083,5554,8641,125,4,0,1
24515,37083,5554,8641,125,9,0,1
24516,37083,5554,8641,125,5,0,1
24517,37083,5554,8641,125,11,0,1
24518,37083,5554,8641,125,3,0,0
24519,37083,5554,8641,125,69,0,30
24520,37083,5554,8641,125,3,0,4
24521,37083,5554,8641,125,4,0,1
24522,37083,5554,8641,125,5,0,2
24523,37083,5554,8641,125,1,0,5
24524,37083,5554,8641,125,10,0,2
24525,37083,5554,8641,125,6,0,2
24526,37083,5554,8641,125,4,0,2
24527,37083,5554,8641,125,10,0,1
24528,37083,5554,8641,125,2,0,3
24529,37083,5554,8641,125,18,0,3
24530,37083,5554,8641,125,1,0,1
24531,37083,5554,8641,125,1,0,10
24532,37083,5554,8641,125,1,0,14
24533,37083,5554,8641,125,0,0,0
24534,37083,5554,8641,125,13,0,2
24535,37083,5554,8641,125,1,0,0
24536,37083,5554,8641,125,0,0,0
24537,37083,5554,8641,125,2,0,3
24538,37083,5554,8641,125,5,0,3
24539,37083,5554,8641,125,0,0,0
24540,37083,5554,8641,125,0,0,0
24541,37083,5554,8641,125,2,0,2
24542,37083,5554,8641,125,18,0,2
24543,37083,5554,8641,125,0,0,0
24544,37083,5554,8641,125,2,0,4
24545,37083,5554,8641,125,7,0,0
24546,37083,5554,8641,125,0,0,0
24547,37083,5554,8641,125,0,0,0
24548,37083,5554,8641,125,0,0,0
24549,37083,5554,8641,125,0,0,0
24550,37083,5554,8641,125,2,0,0
24551,37083,5554,8641,125,13,0,9
24552,37083,5554,8641,125,13,1041,3
24553,37083,5554,8641,125,1,0,0
24554,37083,5554,8641,125,4,0,0
24555,37083,5554,8641,125,11,0,5
24556,37083,5554,8641,125,4,0,3
24557,37083,5554,8641,125,1,0,0
24558,37083,5554,8641,125,3,0,0
24559,37083,5554,8641,125,13,0,0
24560,37083,5554,8641,125,1,0,0
24561,37083,5554,8641,125,1,0,1
24562,37083,5554,8641,125,0,0,0
24563,37083,5554,8641,125,0,0,0
24564,37083,5554,8641,125,1,0,0
24565,37083,5554,8641,125,1,0,0
24566,37083,5554,8641,125,0,0,1
24567,37083,5554,8641,125,0,0,0
24568,37083,5554,8641,125,2,0,0
24569,37083,5554,8641,125,3,0,0
24570,37083,5554,8641,125,0,0,0
24571,37083,5554,8641,125,4,0,0
24572,37083,5554,8641,125,0,0,0
24573,37083,5554,8641,125,0,0,0
24574,37083,5554,8641,125,1,0,2
24575,37083,5554,8641,125,2,0,4
24576,37083,5554,8641,125,1,0,2
24577,37083,5554,8641,125,0,0,0
24578,37083,5554,8641,125,4,0,3
24579,37083,5554,8641,125,3,0,0
24580,37083,5554,8641,125,1,0,2
24581,37083,5554,8641,125,37,1235,3
24582,37083,5554,8641,125,6,0,0
24583,37083,5554,8641,125,4,0,1
24584,37083,5554,8641,125,2,0,0
24585,37083,5554,8641,125,1,0,0
