"Id","District Name","Neighborhood Name","Street","Weekday","Month","Day","Hour","Part of the day","Mild injuries","Serious injuries","Victims","Vehicles involved","Longitude","Latitude"
"2017S010553    ","Sant Andreu","Sant Andreu","Josep Soldevila / Sant Adrià                      ","Thursday","December",21,8,"Morning",1,0,1,1,2.19322,41.434537
"2017S009770    ","Sant Andreu","Sant Andreu","Onze de Setembre / Santa Coloma                   ","Friday","November",24,10,"Morning",1,0,1,2,2.192735,41.430073
"2017S010476    ","Sant Andreu","Sant Andreu","Andana de l'Estació                               ","Monday","December",18,23,"Night",1,0,1,1,2.193612,41.43718
"2017S001311    ","Sant Andreu","Sant Andreu","RBLA ONZE SETEMBRE / Virgili                      ","Thursday","February",16,20,"Afternoon",1,0,1,1,2.193703,41.430046
"2017S007585    ","Sant Andreu","Navas","Espronceda / Sant Antoni Maria Claret             ","Wednesday","September",13,15,"Afternoon",2,0,2,2,2.185672,41.419629
"2017S008554    ","Sant Andreu","Navas","Felip II / Bofarull                               ","Tuesday","October",17,20,"Afternoon",1,0,1,2,2.189084,41.418741
"2017S009523    ","Sant Andreu","Navas","Sant Antoni Maria Claret                          ","Thursday","November",16,15,"Afternoon",1,0,1,2,2.184025,41.418287
"2017S008010    ","Sant Andreu","Navas","Felip II                                          ","Thursday","September",28,17,"Afternoon",1,0,1,2,2.190825,41.417622
"2017S010016    ","Sant Andreu","Navas","Juan de Garay                                     ","Thursday","November",30,18,"Afternoon",1,0,1,2,2.18288,41.419443
"2017S008222    ","Sant Andreu","Navas","Maragall                                          ","Thursday","October",5,8,"Morning",1,0,1,2,2.180727,41.418574
"2017S009010    ","Sant Andreu","Navas","Mallorca / Clot                                   ","Tuesday","October",31,20,"Afternoon",1,0,1,2,2.191189,41.415444
"2017S005817    ","Sant Andreu","Navas","Espronceda / Bofarull                             ","Tuesday","July",4,18,"Afternoon",1,0,1,1,2.188557,41.417468
"2017S009669    ","Sant Andreu","Navas","Maragall                                          ","Tuesday","November",21,13,"Morning",1,0,1,2,2.180591,41.41689
"2017S009714    ","Sant Andreu","Navas","Felip II                                          ","Wednesday","November",22,16,"Afternoon",2,0,2,2,2.184659,41.421937
"2017S005130    ","Sant Andreu","Navas","Felip II                                          ","Monday","June",12,9,"Morning",1,0,1,2,2.185076,41.421998
"2017S009054    ","Sant Andreu","Sant Andreu","Meridiana                                         ","Thursday","November",2,18,"Afternoon",1,0,1,2,2.183539,41.431665
"2017S005276    ","Sant Andreu","Sant Andreu","Meridiana                                         ","Friday","June",16,12,"Morning",2,0,2,2,2.183507,41.43247
"2017S005226    ","Sant Andreu","Sant Andreu","Meridiana / Pintor Alsamora                       ","Thursday","June",15,5,"Night",1,0,1,2,2.183658,41.434136
"2017S010703    ","Sant Andreu","Sant Andreu","Torras i Bages / Santa Coloma                     ","Wednesday","December",27,17,"Afternoon",1,0,1,2,2.190616,41.445327
"2017S008652    ","Sant Andreu","Sant Andreu","Meridiana                                         ","Friday","October",20,7,"Morning",1,0,1,2,2.187774,41.445699
"2017S005447    ","Sant Andreu","Sant Andreu","Favència                                          ","Wednesday","June",21,18,"Afternoon",1,0,1,2,2.188536,41.446756
"2017S009463    ","Sant Andreu","Sant Andreu","Meridiana / Sant Hipòlit                          ","Wednesday","November",15,10,"Morning",1,0,1,2,2.184841,41.438009
"2017S000159    ","Sant Andreu","Sant Andreu","FERNANDO PESSOA                                   ","Saturday","January",7,18,"Afternoon",2,0,2,3,2.192724,41.444505
"2017S003574    ","Sant Andreu","Sant Andreu","Bartrina                                          ","Friday","April",21,15,"Afternoon",0,0,0,2,2.187373,41.441288
"2017S009804    ","Sant Andreu","Sant Andreu","Gran de Sant Andreu                               ","Friday","November",24,15,"Afternoon",1,0,1,2,2.18851,41.439448
"2017S007451    ","Sant Andreu","Sant Andreu","Dalt (Llobregat)                                  ","Thursday","September",7,15,"Afternoon",3,0,3,4,2.193426,41.447055
"2017S009152    ","Sant Andreu","Sant Andreu","Santa Coloma                                      ","Sunday","November",5,16,"Afternoon",0,0,0,1,2.195086,41.446978
"2017S007676    ","Sant Andreu","Sant Andreu","Dalt (Besòs)                                      ","Saturday","September",16,19,"Afternoon",2,0,2,2,2.187422,41.447051
"2017S009499    ","Sant Andreu","Sant Andreu","Palomar / Cinca                                   ","Thursday","November",16,9,"Morning",1,1,2,1,2.191889,41.442198
"2017S005566    ","Sant Andreu","Sant Andreu","Bartrina                                          ","Monday","June",26,15,"Afternoon",1,0,1,2,2.186928,41.440945
"2017S000077    ","Sant Andreu","Sant Andreu","VIA FAVÈNCIA                                      ","Wednesday","January",4,12,"Morning",3,0,3,4,2.188536,41.446756
"2017S004924    ","Sant Andreu","la Trinitat Vella","Dalt (Llobregat)                                  ","Monday","June",5,6,"Morning",1,0,1,2,2.193426,41.447055
"2017S003454    ","Sant Andreu","la Trinitat Vella","Dalt (Llobregat)                                  ","Tuesday","April",18,9,"Morning",2,0,2,2,2.14429,41.428936
"2017S010183    ","Sant Andreu","el Bon Pastor","República Dominicana                              ","Wednesday","December",6,19,"Afternoon",1,0,1,2,2.197399,41.440576
"2017S001901    ","Sant Andreu","la Trinitat Vella","AV MERIDIANA                                      ","Wednesday","March",8,16,"Afternoon",1,0,1,3,2.188548,41.448795
"2017S004736    ","Sant Andreu","la Trinitat Vella","Favència / Ribes                                  ","Monday","May",29,20,"Afternoon",2,0,2,2,2.189605,41.446954
"2017S004695    ","Sant Andreu","la Trinitat Vella","Dalt (Llobregat)                                  ","Saturday","May",27,20,"Afternoon",2,0,2,2,2.193426,41.447055
"2017S010347    ","Sant Andreu","la Trinitat Vella","Josep Andreu i Abelló                             ","Thursday","December",14,17,"Afternoon",1,0,1,2,2.190589,41.448544
"2017S004545    ","Sant Andreu","Baró de Viver","Potosí                                            ","Monday","May",22,20,"Afternoon",2,0,2,2,2.198414,41.443049
"2017S001610    ","Sant Andreu","el Bon Pastor","POTOSÍ / Ciutat d'Asunción                        ","Monday","February",27,13,"Morning",2,0,2,2,2.199734,41.442816
"2017S005823    ","Sant Andreu","el Bon Pastor","Caracas / Maracaibo                               ","Tuesday","July",4,18,"Afternoon",1,0,1,2,2.203092,41.441941
"2017S002135    ","Sant Andreu","Baró de Viver","NUS TRINITAT                                      ","Thursday","March",16,22,"Night",1,0,1,1,2.195909,41.449373
"2017S002577    ","Sant Andreu","Baró de Viver","NUS TRINITAT                                      ","Friday","March",31,13,"Morning",1,0,1,1,2.19356,41.449284
"2017S001315    ","Sant Andreu","el Bon Pastor","REPÚB DOMINICANA / São Paulo                      ","Thursday","February",16,22,"Night",1,0,1,2,2.196839,41.438823
"2017S000651    ","Sant Andreu","el Bon Pastor","FERRAN JUNOY                                      ","Tuesday","January",24,21,"Afternoon",2,0,2,1,2.196782,41.441937
"2017S004094    ","Sant Andreu","el Bon Pastor","Ciutat d'Asunción / Potosí                        ","Monday","May",8,21,"Afternoon",1,0,1,2,2.199734,41.442816
"2017S005758    ","Sant Andreu","Sant Andreu","Fabra i Puig                                      ","Sunday","July",2,21,"Afternoon",1,0,1,2,2.185821,41.43028
"2017S000763    ","Sant Andreu","la Trinitat Vella","AV MERIDIANA                                      ","Sunday","January",29,3,"Night",1,0,1,2,2.184996,41.427919
"2017S001770    ","Sant Andreu","Sant Andreu","AV MERIDIANA                                      ","Saturday","March",4,2,"Night",3,0,3,3,2.183502,41.432242
"2017S004353    ","Sant Andreu","el Bon Pastor","Sant Adrià / Ferran Junoy                         ","Tuesday","May",16,16,"Afternoon",1,0,1,2,2.194653,41.435309
"2017S004139    ","Sant Andreu","el Bon Pastor","Sant Adrià / Ferran Junoy                         ","Tuesday","May",9,21,"Afternoon",1,0,1,2,2.194653,41.435309
"2017S010167    ","Sant Andreu","el Bon Pastor","Ferran Junoy / Sant Adrià                         ","Tuesday","December",5,20,"Afternoon",1,0,1,2,2.194653,41.435309
"2017S010513    ","Sant Andreu","el Bon Pastor","Jaume Brossa                                      ","Tuesday","December",19,23,"Night",0,0,0,1,2.199325,41.430396
"2017S006531    ","Sant Andreu","el Bon Pastor","Fra Juníper Serra                                 ","Wednesday","July",26,20,"Afternoon",1,0,1,2,2.202239,41.433656
"2017S008369    ","Sant Andreu","el Bon Pastor","Potosí / Guayaquil                                ","Tuesday","October",10,18,"Afternoon",0,0,0,1,2.205826,41.443488
"2017S008535    ","Sant Andreu","el Bon Pastor","Litoral (Besòs)                                   ","Tuesday","October",17,12,"Morning",1,0,1,2,2.207175,41.442209
"2017S003390    ","Sant Andreu","el Bon Pastor","B-10 (Llobregat)                                  ","Friday","April",14,5,"Night",1,0,1,2,2.2018,41.392004
"2017S001715    ","Sant Andreu","el Bon Pastor","POTOSÍ / Ciutat d'Asunción                        ","Thursday","March",2,9,"Morning",1,0,1,2,2.199734,41.442816
"2017S003963    ","Sant Andreu","el Bon Pastor","Llinars del Vallès / Sant Adrià                   ","Thursday","May",4,17,"Afternoon",1,0,1,2,2.206905,41.436459
"2017S004218    ","Sant Andreu","el Bon Pastor","Guayaquil                                         ","Friday","May",12,11,"Morning",1,0,1,2,2.205325,41.443898
"2017S003986    ","Sant Andreu","el Bon Pastor","Potosí / Caracas                                  ","Friday","May",5,13,"Morning",1,0,1,2,2.202803,41.44314
"2017S009871    ","Unknown","Unknown","Glòries Catalanes / Corts Catalanes               ","Monday","November",27,14,"Afternoon",1,0,1,2,2.185863,41.402617
"2017S006148    ","Unknown","Unknown","Número 3 Zona Franca / Número 50 Zona Franca      ","Friday","July",14,17,"Afternoon",2,0,2,1,2.120452,41.339426
"2017S008091    ","Unknown","Unknown","B-20 (Llobregat)                                  ","Sunday","October",1,12,"Morning",1,0,1,2,2.193426,41.447055
"2017S004015    ","Unknown","Unknown","Litoral (Llobregat)                               ","Saturday","May",6,14,"Afternoon",5,0,5,3,2.20493,41.444642
"2017S004618    ","Sant Martí","el Camp de l'Arpa del Clot","Las Navas de Tolosa / Ruiz de Padrón              ","Thursday","May",25,15,"Afternoon",1,0,1,2,2.18517,41.416587
"2017S007334    ","Sant Martí","el Camp de l'Arpa del Clot","Las Navas de Tolosa                               ","Friday","September",1,22,"Night",2,0,2,2,2.18464,41.416838
"2017S004016    ","Sant Martí","el Camp de l'Arpa del Clot","Maragall / Indústria                              ","Saturday","May",6,17,"Afternoon",1,0,1,2,2.180842,41.414557
"2017S005797    ","Sant Martí","el Camp de l'Arpa del Clot","Indústria                                         ","Tuesday","July",4,10,"Morning",2,0,2,1,2.17756,41.411814
"2017S010474    ","Sant Martí","el Camp de l'Arpa del Clot","Independència / Indústria                         ","Monday","December",18,20,"Afternoon",3,0,3,2,2.177733,41.4121
"2017S008857    ","Sant Martí","el Camp de l'Arpa del Clot","Sant Antoni Maria Claret / Dos de Maig            ","Thursday","October",26,9,"Morning",2,0,2,1,2.175453,41.412032
"2017S004000    ","Sant Martí","el Camp de l'Arpa del Clot","Freser                                            ","Saturday","May",6,0,"Night",0,0,0,1,2.181871,41.414554
"2017S009341    ","Sant Martí","el Camp de l'Arpa del Clot","Còrsega / Dos de Maig                             ","Saturday","November",11,8,"Morning",1,0,1,2,2.177719,41.410323
"2017S007397    ","Sant Martí","el Camp de l'Arpa del Clot","València                                          ","Tuesday","September",5,11,"Morning",1,0,1,2,2.182849,41.407212
"2017S001292    ","Sant Martí","el Camp de l'Arpa del Clot","ARAGÓ / Dos de Maig                               ","Thursday","February",16,8,"Morning",1,0,1,2,2.183371,41.406048
"2017S008078    ","Sant Martí","el Camp de l'Arpa del Clot","València                                          ","Saturday","September",30,18,"Afternoon",2,0,2,1,2.18312,41.407414
"2017S000810    ","Sant Martí","el Camp de l'Arpa del Clot","MALLORCA                                          ","Monday","January",30,20,"Afternoon",1,0,1,2,2.184339,41.410045
"2017S009400    ","Sant Martí","el Camp de l'Arpa del Clot","Aragó / Meridiana                                 ","Monday","November",13,12,"Morning",1,0,1,2,2.186855,41.408523
"2017S001990    ","Sant Martí","el Camp de l'Arpa del Clot","ETERNA MEMÒRIA / Freser                           ","Saturday","March",11,12,"Morning",2,0,2,2,2.181237,41.413347
"2017S000627    ","Sant Martí","el Clot","AV MERIDIANA / Aragó                              ","Tuesday","January",24,8,"Morning",2,0,2,1,2.186855,41.408523
"2017S008737    ","Sant Martí","el Clot","Corts Catalanes / Glòries Catalanes               ","Sunday","October",22,16,"Afternoon",1,0,1,3,2.185863,41.402617
"2017S006717    ","Sant Martí","el Clot","Corts Catalanes                                   ","Thursday","August",3,8,"Morning",1,0,1,2,2.189057,41.404687
"2017S003385    ","Sant Martí","el Clot","Corts Catalanes                                   ","Thursday","April",13,17,"Afternoon",1,0,1,3,2.189613,41.405098
"2017S009107    ","Sant Martí","el Clot","Glòries Catalanes / Corts Catalanes               ","Saturday","November",4,8,"Morning",1,0,1,2,2.185863,41.402617
"2017S004210    ","Sant Martí","el Clot","Clot                                              ","Friday","May",12,1,"Night",0,0,0,1,2.187771,41.407154
"2017S007379    ","Sant Martí","el Clot","Independència / Meridiana                         ","Monday","September",4,14,"Afternoon",2,0,2,3,2.186854,41.405403
"2017S009959    ","Sant Martí","Sant Martí de Provençals","Fluvià                                            ","Wednesday","November",29,17,"Afternoon",1,0,1,1,2.196234,41.414769
"2017S007869    ","Sant Martí","Sant Martí de Provençals","Bac de Roda / Concili de Trento                   ","Friday","September",22,21,"Afternoon",1,0,1,3,2.195592,41.413876
"2017S008598    ","Sant Martí","el Clot","Aragó                                             ","Wednesday","October",18,20,"Afternoon",1,0,1,2,2.184886,41.407031
"2017S006226    ","Sant Martí","Sant Martí de Provençals","Bac de Roda / Huelva                              ","Monday","July",17,11,"Morning",1,0,1,2,2.193566,41.415402
"2017S000871    ","Sant Martí","el Clot","CONSELL DE CENT / Dos de Maig                     ","Wednesday","February",1,19,"Afternoon",1,0,1,2,2.184507,41.405186
"2017S005846    ","Sant Martí","el Clot","Corts Catalanes                                   ","Tuesday","July",4,20,"Afternoon",1,0,1,2,2.188388,41.40485
"2017S003886    ","Sant Martí","el Clot","Independència                                     ","Tuesday","May",2,15,"Afternoon",1,0,1,3,2.186061,41.405891
"2017S001619    ","Sant Martí","el Clot","INDEPENDÈNCIA                                     ","Monday","February",27,16,"Afternoon",0,0,0,2,2.184962,41.406447
"2017S001842    ","Sant Martí","Sant Martí de Provençals","RBLA GUIPÚSCOA / Selva de Mar                     ","Monday","March",6,15,"Afternoon",1,0,1,2,2.198144,41.417153
"2017S000493    ","Sant Martí","el Camp de l'Arpa del Clot","VALÈNCIA                                          ","Wednesday","January",18,18,"Afternoon",2,0,2,1,2.186129,41.409686
"2017S004756    ","Sant Martí","el Camp de l'Arpa del Clot","València / Meridiana                              ","Tuesday","May",30,12,"Morning",1,0,1,2,2.186877,41.410354
"2017S006459    ","Sant Martí","el Camp de l'Arpa del Clot","Meridiana / València                              ","Monday","July",24,18,"Afternoon",1,0,1,2,2.186877,41.410354
"2017S001922    ","Sant Martí","el Clot","VALÈNCIA                                          ","Thursday","March",9,10,"Morning",1,0,1,2,2.189454,41.412176
"2017S003117    ","Sant Martí","el Clot","Meridiana                                         ","Tuesday","April",4,18,"Afternoon",1,0,1,1,2.187214,41.414733
"2017S004022    ","Sant Martí","el Besòs i el Maresme","Litoral (Llobregat)                               ","Saturday","May",6,19,"Afternoon",2,0,2,2,2.221373,41.409658
"2017S005499    ","Sant Martí","el Besòs i el Maresme","Litoral (Llobregat)                               ","Friday","June",23,15,"Afternoon",1,0,1,2,2.220952,41.408827
"2017S008025    ","Sant Martí","el Besòs i el Maresme","Litoral (Llobregat)                               ","Friday","September",29,7,"Morning",1,0,1,2,2.220372,41.408057
"2017S002018    ","Sant Martí","el Besòs i el Maresme","CTRA B-10 (LLOBRE)                                ","Monday","March",13,7,"Morning",1,0,1,2,2.222572,41.412207
"2017S001170    ","Sant Martí","Sant Martí de Provençals","CANTÀBRIA / Concili de Trento                     ","Saturday","February",11,22,"Night",1,0,1,2,2.202633,41.418803
"2017S003734    ","Sant Martí","la Verneda i la Pau","Guipúscoa / Cantàbria                             ","Thursday","April",27,7,"Morning",2,0,2,2,2.201495,41.419661
"2017S004580    ","Sant Martí","la Verneda i la Pau","Guipúscoa                                         ","Wednesday","May",24,9,"Morning",1,0,1,1,2.202173,41.41966
"2017S009957    ","Sant Martí","la Verneda i la Pau","Santander                                         ","Wednesday","November",29,17,"Afternoon",2,0,2,2,2.20132,41.426999
"2017S008208    ","Sant Martí","la Verneda i la Pau","Menorca / Cantàbria                               ","Thursday","October",5,6,"Morning",1,0,1,2,2.199257,41.421357
"2017S001028    ","Sant Martí","Sant Martí de Provençals","GV CORTS CATALANES                                ","Tuesday","February",7,14,"Afternoon",1,0,1,2,2.202526,41.415779
"2017S005388    ","Sant Martí","la Verneda i la Pau","Pont del Treball Digne / Santander                ","Tuesday","June",20,7,"Morning",1,0,1,2,2.195988,41.42227
"2017S010006    ","Sant Martí","Provençals del Poblenou","Josep Pla                                         ","Thursday","November",30,17,"Afternoon",1,0,1,2,2.207524,41.414959
"2017S000613    ","Sant Martí","Provençals del Poblenou","SELVA DE MAR / Pere IV                            ","Monday","January",23,20,"Afternoon",1,0,1,2,2.20469,41.412124
"2017S006471    ","Sant Martí","Provençals del Poblenou","Selva de Mar / Pere IV                            ","Tuesday","July",25,0,"Night",1,0,1,2,2.20469,41.412124
"2017S008537    ","Sant Martí","Provençals del Poblenou","Josep Pla / Pere IV                               ","Tuesday","October",17,13,"Morning",1,0,1,2,2.207263,41.415287
"2017S006845    ","Sant Martí","el Besòs i el Maresme","Josep Pla / Pujades                               ","Tuesday","August",8,13,"Morning",1,0,1,1,2.213048,41.410931
"2017S000461    ","Sant Martí","el Besòs i el Maresme","MARESME                                           ","Tuesday","January",17,16,"Afternoon",2,0,2,3,2.209433,41.417207
"2017S008860    ","Sant Martí","el Besòs i el Maresme","Cristóbal de Moura / Prim                         ","Thursday","October",26,11,"Morning",1,0,1,2,2.213061,41.416011
"2017S005117    ","Sant Martí","el Besòs i el Maresme","Prim                                              ","Sunday","June",11,19,"Afternoon",1,0,1,1,2.212543,41.416796
"2017S000306    ","Sant Martí","el Poblenou","BADAJOZ / Llull                                   ","Thursday","January",12,20,"Afternoon",1,0,1,2,2.197178,41.397295
"2017S004374    ","Sant Martí","el Poblenou","Llacuna                                           ","Wednesday","May",17,9,"Morning",2,0,2,4,2.199794,41.400301
"2017S002453    ","Sant Martí","el Poblenou","LLACUNA                                           ","Monday","March",27,16,"Afternoon",1,0,1,2,2.199491,41.400491
"2017S009101    ","Sant Martí","el Poblenou","Roc Boronat / Taulat                              ","Friday","November",3,21,"Afternoon",1,0,1,2,2.202431,41.39677
"2017S005938    ","Sant Martí","el Poblenou","Calvell                                           ","Friday","July",7,16,"Afternoon",1,0,1,2,2.2076,41.398916
"2017S008287    ","Sant Martí","el Poblenou","B-10 (Besòs)                                      ","Saturday","October",7,20,"Afternoon",2,0,2,2,2.204611,41.393827
"2017S003274    ","Sant Martí","el Poblenou","Litoral (Besòs)                                   ","Monday","April",10,0,"Night",0,0,0,2,2.2018,41.392004
"2017S004794    ","Sant Martí","el Poblenou","Pujades / Ciutat de Granada                       ","Wednesday","May",31,17,"Afternoon",1,0,1,2,2.197187,41.39902
"2017S001676    ","Sant Martí","el Poblenou","PG CALVELL                                        ","Wednesday","March",1,9,"Morning",1,0,1,2,2.207182,41.398509
"2017S001412    ","Sant Martí","el Poblenou","CARMEN AMAYA / Bisbe J Climent                    ","Monday","February",20,16,"Afternoon",1,0,1,2,2.202231,41.394015
"2017S008106    ","Sant Martí","el Poblenou","Taulat                                            ","Monday","October",2,1,"Night",0,1,1,3,2.200649,41.395343
"2017S008179    ","Sant Martí","el Poblenou","Taulat / Ciutat de Granada                        ","Wednesday","October",4,16,"Afternoon",0,0,0,1,2.201302,41.395866
"2017S003244    ","Sant Martí","el Poblenou","Badajoz / Doctor Trueta                           ","Saturday","April",8,9,"Morning",1,0,1,5,2.199424,41.395583
"2017S006056    ","Sant Martí","Provençals del Poblenou","Espronceda                                        ","Wednesday","July",12,9,"Morning",1,0,1,2,2.201156,41.40791
"2017S004132    ","Sant Martí","Provençals del Poblenou","Perú / Espronceda                                 ","Friday","May",5,17,"Afternoon",1,0,1,2,2.198342,41.410089
"2017S009655    ","Sant Martí","Provençals del Poblenou","Bilbao / Perú                                     ","Tuesday","November",21,6,"Morning",2,0,2,3,2.196074,41.408404
"2017S005844    ","Sant Martí","Provençals del Poblenou","Espronceda / Marroc                               ","Wednesday","July",5,10,"Morning",1,0,1,2,2.200594,41.408379
"2017S007586    ","Sant Martí","Provençals del Poblenou","Bac de Roda / Perú                                ","Wednesday","September",13,15,"Afternoon",2,0,2,2,2.199453,41.410956
"2017S008900    ","Sant Martí","Provençals del Poblenou","C-31                                              ","Friday","October",27,13,"Morning",0,1,1,3,2.201567,41.414188
"2017S008821    ","Sant Martí","Provençals del Poblenou","Espronceda / Corts Catalanes                      ","Wednesday","October",25,9,"Morning",1,0,1,1,2.197063,41.411044
"2017S008930    ","Sant Martí","Provençals del Poblenou","Espronceda / Corts Catalanes                      ","Saturday","October",28,13,"Morning",1,0,1,2,2.197063,41.411044
"2017S010536    ","Sant Martí","Provençals del Poblenou","Corts Catalanes / Selva de Mar                    ","Wednesday","December",20,16,"Afternoon",1,0,1,1,2.201634,41.414447
"2017S004308    ","Sant Martí","Provençals del Poblenou","Corts Catalanes / Selva de Mar                    ","Monday","May",15,11,"Morning",1,0,1,2,2.201634,41.414447
"2017S003226    ","Sant Martí","Provençals del Poblenou","Paraguai / Perú                                   ","Friday","April",7,12,"Morning",1,0,1,2,2.206224,41.416095
"2017S001752    ","Sant Martí","Provençals del Poblenou","BAC DE RODA                                       ","Friday","March",3,15,"Afternoon",1,0,1,4,2.201206,41.409836
"2017S010652    ","Sant Martí","Provençals del Poblenou","Perú                                              ","Monday","December",25,15,"Afternoon",1,0,1,2,2.206063,41.415747
"2017S010452    ","Sant Martí","Provençals del Poblenou","Perú / Selva de Mar                               ","Monday","December",18,13,"Morning",1,0,1,2,2.202894,41.413519
"2017S002400    ","Sant Martí","Provençals del Poblenou","SELVA DE MAR / Pere IV                            ","Friday","March",24,23,"Night",0,0,0,2,2.20469,41.412124
"2017S000426    ","Sant Martí","Provençals del Poblenou","CTRA C-31                                         ","Monday","January",16,17,"Afternoon",1,0,1,2,2.19735,41.411031
"2017S008617    ","Sant Martí","Provençals del Poblenou","Diagonal                                          ","Thursday","October",19,10,"Morning",1,0,1,2,2.193913,41.405296
"2017S004837    ","Sant Martí","el Poblenou","Llull / Lope de Vega                              ","Thursday","June",1,18,"Afternoon",1,0,1,1,2.205136,41.403252
"2017S009851    ","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","Diagonal                                          ","Sunday","November",26,18,"Afternoon",1,0,1,1,2.209629,41.40958
"2017S003720    ","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","Pellaires / Ferrers                               ","Wednesday","April",26,17,"Afternoon",1,0,1,2,2.210765,41.405177
"2017S000534    ","Sant Martí","el Poblenou","ESPRONCEDA                                        ","Friday","January",20,11,"Morning",1,0,1,2,2.204645,41.405173
"2017S005642    ","Sant Martí","el Poblenou","Diagonal / Lope de Vega                           ","Wednesday","June",28,18,"Afternoon",2,0,2,2,2.200672,41.406603
"2017S005989    ","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","Selva de Mar                                      ","Monday","July",10,7,"Morning",1,0,1,2,2.209245,41.408483
"2017S005637    ","Sant Martí","el Poblenou","Poblenou / Taulat                                 ","Wednesday","June",28,16,"Afternoon",1,0,1,2,2.204568,41.398539
"2017S005474    ","Sant Martí","el Poblenou","Diagonal                                          ","Thursday","June",22,18,"Afternoon",1,0,1,1,2.195812,41.405776
"2017S007667    ","Sant Martí","el Poblenou","Espronceda                                        ","Saturday","September",16,13,"Morning",1,0,1,1,2.202405,41.406854
"2017S008320    ","Sant Martí","el Poblenou","Diagonal / Espronceda                             ","Monday","October",9,12,"Morning",0,1,1,3,2.202379,41.407029
"2017S001792    ","Sant Martí","el Poblenou","LLACUNA / Almogàvers                              ","Saturday","March",4,16,"Afternoon",1,0,1,2,2.197354,41.402361
"2017S008268    ","Sant Martí","el Poblenou","Bac de Roda                                       ","Saturday","October",7,0,"Night",1,0,1,2,2.204222,41.407219
"2017S006175    ","Sant Martí","el Poblenou","Pallars / Poblenou                                ","Friday","July",14,19,"Afternoon",2,0,2,2,2.199468,41.402427
"2017S000946    ","Sant Martí","el Poblenou","RDA LITORAL(BESÒS)                                ","Friday","February",3,21,"Afternoon",1,0,1,3,2.204611,41.393827
"2017S001678    ","Sant Martí","el Poblenou","RDA LITORAL(LLOBRE                                ","Wednesday","March",1,8,"Morning",1,0,1,2,2.202318,41.392397
"2017S005626    ","Sant Martí","el Parc i la Llacuna del Poblenou","Sardenya / Meridiana                              ","Wednesday","June",28,11,"Morning",1,0,1,2,2.186869,41.393129
"2017S003754    ","Sant Martí","el Parc i la Llacuna del Poblenou","Tànger / Badajoz                                  ","Thursday","April",27,18,"Afternoon",0,0,0,3,2.191552,41.401556
"2017S005137    ","Sant Martí","el Parc i la Llacuna del Poblenou","Marina                                            ","Monday","June",12,12,"Morning",2,0,2,3,2.188609,41.393818
"2017S003489    ","Sant Martí","el Parc i la Llacuna del Poblenou","Corts Catalanes                                   ","Wednesday","April",19,13,"Morning",1,0,1,1,2.189987,41.405383
"2017S006012    ","Sant Martí","el Parc i la Llacuna del Poblenou","Almogàvers                                        ","Tuesday","July",11,7,"Morning",1,0,1,1,2.18432,41.392708
"2017S001937    ","Sant Martí","el Parc i la Llacuna del Poblenou","ALMOGÀVERS / Marina                               ","Thursday","March",9,17,"Afternoon",1,0,1,2,2.186871,41.394758
"2017S006522    ","Sant Martí","el Parc i la Llacuna del Poblenou","Àlaba                                             ","Wednesday","July",26,13,"Morning",1,0,1,1,2.190907,41.398854
"2017S004081    ","Sant Martí","el Parc i la Llacuna del Poblenou","Nàpols                                            ","Monday","May",8,18,"Afternoon",0,0,0,2,2.184115,41.391669
"2017S000565    ","Sant Martí","la Vila Olímpica del Poblenou","MARINA                                            ","Saturday","January",21,1,"Night",1,0,1,2,2.190739,41.392225
"2017S000227    ","Sant Martí","el Parc i la Llacuna del Poblenou","PUJADES / Pamplona                                ","Tuesday","January",10,14,"Afternoon",1,0,1,2,2.192754,41.395653
"2017S010231    ","Sant Martí","el Parc i la Llacuna del Poblenou","Pujades                                           ","Sunday","December",10,16,"Afternoon",0,0,0,1,2.184946,41.390356
"2017S004373    ","Sant Martí","el Parc i la Llacuna del Poblenou","Joan d'Àustria / Llull                            ","Wednesday","May",17,10,"Morning",2,0,2,2,2.191388,41.393105
"2017S005045    ","Sant Martí","el Parc i la Llacuna del Poblenou","Sancho de Ávila / Pamplona                        ","Friday","June",9,8,"Morning",1,0,1,2,2.18928,41.398194
"2017S006979    ","Sant Martí","el Parc i la Llacuna del Poblenou","Meridiana / Pujades                               ","Monday","August",14,17,"Afternoon",2,0,2,1,2.186859,41.391505
"2017S006050    ","Sant Martí","el Parc i la Llacuna del Poblenou","Pujades / Meridiana                               ","Wednesday","July",12,1,"Night",2,0,2,2,2.186859,41.391505
"2017S009039    ","Sant Martí","el Parc i la Llacuna del Poblenou","Meridiana / Zamora                                ","Thursday","November",2,8,"Morning",1,0,1,3,2.186939,41.39814
"2017S008474    ","Sant Martí","el Parc i la Llacuna del Poblenou","Glòries Catalanes                                 ","Sunday","October",15,1,"Night",3,0,3,2,2.187401,41.404472
"2017S003563    ","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","B-10 (Besòs)                                      ","Friday","April",21,13,"Morning",1,0,1,2,2.209741,41.399442
