"Year","District Code","District Name","Neighborhood Code","Neighborhood Name","Age","Immigrants","Emigrants"
2015,9,"Sant Andreu",62,"el Congrés i els Indians","45-49",42,33
2015,9,"Sant Andreu",63,"Navas","45-49",60,40
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","45-49",98,87
2015,10,"Sant Martí",65,"el Clot","45-49",81,64
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","45-49",38,30
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","45-49",37,18
2015,10,"Sant Martí",68,"el Poblenou","45-49",89,61
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","45-49",36,38
2015,10,"Sant Martí",70,"el Besòs i el Maresme","45-49",103,85
2015,10,"Sant Martí",71,"Provençals del Poblenou","45-49",52,36
2015,10,"Sant Martí",72,"Sant Martí de Provençals","45-49",53,32
2015,10,"Sant Martí",73,"la Verneda i la Pau","45-49",63,67
2015,99,"No consta",99,"No consta","45-49",0,0
2015,1,"Ciutat Vella",1,"el Raval","50-54",162,119
2015,1,"Ciutat Vella",2,"el Barri Gòtic","50-54",60,35
2015,1,"Ciutat Vella",3,"la Barceloneta","50-54",38,25
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","50-54",71,51
2015,2,"Eixample",5,"el Fort Pienc","50-54",71,55
2015,2,"Eixample",6,"la Sagrada Família","50-54",118,74
2015,2,"Eixample",7,"la Dreta de l'Eixample","50-54",114,68
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","50-54",116,67
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","50-54",128,90
2015,2,"Eixample",10,"Sant Antoni","50-54",76,64
2015,3,"Sants-Montjuïc",11,"el Poble Sec","50-54",91,88
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","50-54",4,0
2015,3,"Sants-Montjuïc",13,"la Marina de Port","50-54",60,64
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","50-54",31,16
2015,3,"Sants-Montjuïc",15,"Hostafrancs","50-54",35,32
2015,3,"Sants-Montjuïc",16,"la Bordeta","50-54",38,22
2015,3,"Sants-Montjuïc",17,"Sants - Badal","50-54",70,51
2015,3,"Sants-Montjuïc",18,"Sants","50-54",87,96
2015,4,"Les Corts",19,"les Corts","50-54",89,60
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","50-54",52,42
2015,4,"Les Corts",21,"Pedralbes","50-54",53,23
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","50-54",10,2
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","50-54",57,25
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","50-54",37,21
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","50-54",64,56
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","50-54",111,65
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","50-54",71,52
2015,6,"Gràcia",28,"Vallcarca i els Penitents","50-54",24,21
2015,6,"Gràcia",29,"el Coll","50-54",12,6
2015,6,"Gràcia",30,"la Salut","50-54",15,17
2015,6,"Gràcia",31,"la Vila de Gràcia","50-54",104,78
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","50-54",59,28
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","50-54",53,29
2015,7,"Horta-Guinardó",34,"Can Baró","50-54",19,13
2015,7,"Horta-Guinardó",35,"el Guinardó","50-54",63,63
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","50-54",7,10
2015,7,"Horta-Guinardó",37,"el Carmel","50-54",64,37
2015,7,"Horta-Guinardó",38,"la Teixonera","50-54",21,13
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","50-54",12,11
2015,7,"Horta-Guinardó",40,"Montbau","50-54",11,9
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","50-54",12,4
2015,7,"Horta-Guinardó",42,"la Clota","50-54",2,2
2015,7,"Horta-Guinardó",43,"Horta","50-54",42,33
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","50-54",51,28
2015,8,"Nou Barris",45,"Porta","50-54",51,36
2015,8,"Nou Barris",46,"el Turó de la Peira","50-54",36,28
2015,8,"Nou Barris",47,"Can Peguera","50-54",1,3
2015,8,"Nou Barris",48,"la Guineueta","50-54",18,15
2015,8,"Nou Barris",49,"Canyelles","50-54",6,4
2015,8,"Nou Barris",50,"les Roquetes","50-54",34,29
2015,8,"Nou Barris",51,"Verdun","50-54",30,21
2015,8,"Nou Barris",52,"la Prosperitat","50-54",55,31
2015,8,"Nou Barris",53,"la Trinitat Nova","50-54",13,15
2015,8,"Nou Barris",54,"Torre Baró","50-54",6,3
2015,8,"Nou Barris",55,"Ciutat Meridiana","50-54",27,25
2015,8,"Nou Barris",56,"Vallbona","50-54",2,0
2015,9,"Sant Andreu",57,"la Trinitat Vella","50-54",28,24
2015,9,"Sant Andreu",58,"Baró de Viver","50-54",5,3
2015,9,"Sant Andreu",59,"el Bon Pastor","50-54",35,15
2015,9,"Sant Andreu",60,"Sant Andreu","50-54",76,56
2015,9,"Sant Andreu",61,"la Sagrera","50-54",52,36
2015,9,"Sant Andreu",62,"el Congrés i els Indians","50-54",22,33
2015,9,"Sant Andreu",63,"Navas","50-54",45,37
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","50-54",76,64
2015,10,"Sant Martí",65,"el Clot","50-54",51,41
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","50-54",30,20
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","50-54",24,16
2015,10,"Sant Martí",68,"el Poblenou","50-54",51,35
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","50-54",23,19
2015,10,"Sant Martí",70,"el Besòs i el Maresme","50-54",55,54
2015,10,"Sant Martí",71,"Provençals del Poblenou","50-54",31,34
2015,10,"Sant Martí",72,"Sant Martí de Provençals","50-54",58,47
2015,10,"Sant Martí",73,"la Verneda i la Pau","50-54",55,46
2015,99,"No consta",99,"No consta","50-54",0,0
2015,1,"Ciutat Vella",1,"el Raval","55-59",114,79
2015,1,"Ciutat Vella",2,"el Barri Gòtic","55-59",50,27
2015,1,"Ciutat Vella",3,"la Barceloneta","55-59",23,10
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","55-59",50,38
2015,2,"Eixample",5,"el Fort Pienc","55-59",53,40
2015,2,"Eixample",6,"la Sagrada Família","55-59",81,63
2015,2,"Eixample",7,"la Dreta de l'Eixample","55-59",71,53
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","55-59",71,65
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","55-59",105,63
2015,2,"Eixample",10,"Sant Antoni","55-59",70,44
2015,3,"Sants-Montjuïc",11,"el Poble Sec","55-59",70,60
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","55-59",2,2
2015,3,"Sants-Montjuïc",13,"la Marina de Port","55-59",35,28
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","55-59",17,14
2015,3,"Sants-Montjuïc",15,"Hostafrancs","55-59",25,16
2015,3,"Sants-Montjuïc",16,"la Bordeta","55-59",26,16
2015,3,"Sants-Montjuïc",17,"Sants - Badal","55-59",41,37
2015,3,"Sants-Montjuïc",18,"Sants","55-59",61,64
2015,4,"Les Corts",19,"les Corts","55-59",60,49
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","55-59",36,31
2015,4,"Les Corts",21,"Pedralbes","55-59",21,12
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","55-59",7,8
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","55-59",38,31
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","55-59",17,22
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","55-59",42,37
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","55-59",81,45
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","55-59",43,26
2015,6,"Gràcia",28,"Vallcarca i els Penitents","55-59",22,20
2015,6,"Gràcia",29,"el Coll","55-59",11,5
2015,6,"Gràcia",30,"la Salut","55-59",19,16
2015,6,"Gràcia",31,"la Vila de Gràcia","55-59",73,52
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","55-59",46,31
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","55-59",40,17
2015,7,"Horta-Guinardó",34,"Can Baró","55-59",22,6
2015,7,"Horta-Guinardó",35,"el Guinardó","55-59",61,46
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","55-59",4,9
2015,7,"Horta-Guinardó",37,"el Carmel","55-59",37,23
2015,7,"Horta-Guinardó",38,"la Teixonera","55-59",10,8
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","55-59",8,8
2015,7,"Horta-Guinardó",40,"Montbau","55-59",12,7
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","55-59",4,5
2015,7,"Horta-Guinardó",42,"la Clota","55-59",1,0
2015,7,"Horta-Guinardó",43,"Horta","55-59",44,16
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","55-59",49,21
2015,8,"Nou Barris",45,"Porta","55-59",34,20
2015,8,"Nou Barris",46,"el Turó de la Peira","55-59",22,18
2015,8,"Nou Barris",47,"Can Peguera","55-59",4,0
2015,8,"Nou Barris",48,"la Guineueta","55-59",19,13
2015,8,"Nou Barris",49,"Canyelles","55-59",5,4
2015,8,"Nou Barris",50,"les Roquetes","55-59",21,18
2015,8,"Nou Barris",51,"Verdun","55-59",19,17
2015,8,"Nou Barris",52,"la Prosperitat","55-59",37,25
2015,8,"Nou Barris",53,"la Trinitat Nova","55-59",16,13
2015,8,"Nou Barris",54,"Torre Baró","55-59",6,2
2015,8,"Nou Barris",55,"Ciutat Meridiana","55-59",16,9
2015,8,"Nou Barris",56,"Vallbona","55-59",1,1
2015,9,"Sant Andreu",57,"la Trinitat Vella","55-59",19,15
2015,9,"Sant Andreu",58,"Baró de Viver","55-59",7,2
2015,9,"Sant Andreu",59,"el Bon Pastor","55-59",17,10
2015,9,"Sant Andreu",60,"Sant Andreu","55-59",64,46
2015,9,"Sant Andreu",61,"la Sagrera","55-59",34,16
2015,9,"Sant Andreu",62,"el Congrés i els Indians","55-59",14,21
2015,9,"Sant Andreu",63,"Navas","55-59",25,33
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","55-59",51,46
2015,10,"Sant Martí",65,"el Clot","55-59",36,26
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","55-59",22,17
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","55-59",16,12
2015,10,"Sant Martí",68,"el Poblenou","55-59",48,34
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","55-59",15,9
2015,10,"Sant Martí",70,"el Besòs i el Maresme","55-59",52,43
2015,10,"Sant Martí",71,"Provençals del Poblenou","55-59",29,23
2015,10,"Sant Martí",72,"Sant Martí de Provençals","55-59",36,22
2015,10,"Sant Martí",73,"la Verneda i la Pau","55-59",41,30
2015,99,"No consta",99,"No consta","55-59",0,2
2015,1,"Ciutat Vella",1,"el Raval","60-64",81,48
2015,1,"Ciutat Vella",2,"el Barri Gòtic","60-64",33,23
2015,1,"Ciutat Vella",3,"la Barceloneta","60-64",12,23
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","60-64",30,22
2015,2,"Eixample",5,"el Fort Pienc","60-64",23,33
2015,2,"Eixample",6,"la Sagrada Família","60-64",49,54
2015,2,"Eixample",7,"la Dreta de l'Eixample","60-64",79,57
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","60-64",54,45
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","60-64",75,64
2015,2,"Eixample",10,"Sant Antoni","60-64",39,39
2015,3,"Sants-Montjuïc",11,"el Poble Sec","60-64",56,35
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","60-64",2,1
2015,3,"Sants-Montjuïc",13,"la Marina de Port","60-64",32,22
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","60-64",19,7
2015,3,"Sants-Montjuïc",15,"Hostafrancs","60-64",17,20
2015,3,"Sants-Montjuïc",16,"la Bordeta","60-64",25,14
2015,3,"Sants-Montjuïc",17,"Sants - Badal","60-64",35,39
2015,3,"Sants-Montjuïc",18,"Sants","60-64",46,44
2015,4,"Les Corts",19,"les Corts","60-64",40,53
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","60-64",32,36
2015,4,"Les Corts",21,"Pedralbes","60-64",13,14
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","60-64",4,6
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","60-64",26,26
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","60-64",15,21
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","60-64",27,27
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","60-64",63,60
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","60-64",36,38
2015,6,"Gràcia",28,"Vallcarca i els Penitents","60-64",14,10
2015,6,"Gràcia",29,"el Coll","60-64",7,8
2015,6,"Gràcia",30,"la Salut","60-64",11,13
2015,6,"Gràcia",31,"la Vila de Gràcia","60-64",63,50
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","60-64",40,27
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","60-64",32,31
2015,7,"Horta-Guinardó",34,"Can Baró","60-64",11,7
2015,7,"Horta-Guinardó",35,"el Guinardó","60-64",32,20
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","60-64",5,13
2015,7,"Horta-Guinardó",37,"el Carmel","60-64",35,26
2015,7,"Horta-Guinardó",38,"la Teixonera","60-64",6,9
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","60-64",7,7
2015,7,"Horta-Guinardó",40,"Montbau","60-64",5,3
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","60-64",7,4
2015,7,"Horta-Guinardó",42,"la Clota","60-64",0,0
2015,7,"Horta-Guinardó",43,"Horta","60-64",26,16
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","60-64",21,23
2015,8,"Nou Barris",45,"Porta","60-64",24,16
2015,8,"Nou Barris",46,"el Turó de la Peira","60-64",19,10
2015,8,"Nou Barris",47,"Can Peguera","60-64",0,1
2015,8,"Nou Barris",48,"la Guineueta","60-64",14,7
2015,8,"Nou Barris",49,"Canyelles","60-64",6,8
2015,8,"Nou Barris",50,"les Roquetes","60-64",19,14
2015,8,"Nou Barris",51,"Verdun","60-64",15,7
2015,8,"Nou Barris",52,"la Prosperitat","60-64",17,20
2015,8,"Nou Barris",53,"la Trinitat Nova","60-64",6,5
2015,8,"Nou Barris",54,"Torre Baró","60-64",4,1
2015,8,"Nou Barris",55,"Ciutat Meridiana","60-64",17,12
2015,8,"Nou Barris",56,"Vallbona","60-64",1,0
2015,9,"Sant Andreu",57,"la Trinitat Vella","60-64",8,6
2015,9,"Sant Andreu",58,"Baró de Viver","60-64",6,5
2015,9,"Sant Andreu",59,"el Bon Pastor","60-64",12,15
2015,9,"Sant Andreu",60,"Sant Andreu","60-64",50,48
2015,9,"Sant Andreu",61,"la Sagrera","60-64",35,22
2015,9,"Sant Andreu",62,"el Congrés i els Indians","60-64",11,15
2015,9,"Sant Andreu",63,"Navas","60-64",25,18
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","60-64",49,34
2015,10,"Sant Martí",65,"el Clot","60-64",32,33
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","60-64",15,14
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","60-64",10,6
2015,10,"Sant Martí",68,"el Poblenou","60-64",34,27
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","60-64",19,12
2015,10,"Sant Martí",70,"el Besòs i el Maresme","60-64",18,23
2015,10,"Sant Martí",71,"Provençals del Poblenou","60-64",22,18
2015,10,"Sant Martí",72,"Sant Martí de Provençals","60-64",29,16
2015,10,"Sant Martí",73,"la Verneda i la Pau","60-64",31,29
2015,99,"No consta",99,"No consta","60-64",0,1
2015,1,"Ciutat Vella",1,"el Raval","65-69",51,46
2015,1,"Ciutat Vella",2,"el Barri Gòtic","65-69",16,14
2015,1,"Ciutat Vella",3,"la Barceloneta","65-69",19,16
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","65-69",20,28
2015,2,"Eixample",5,"el Fort Pienc","65-69",30,20
2015,2,"Eixample",6,"la Sagrada Família","65-69",57,31
2015,2,"Eixample",7,"la Dreta de l'Eixample","65-69",60,59
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","65-69",42,28
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","65-69",71,53
2015,2,"Eixample",10,"Sant Antoni","65-69",28,34
2015,3,"Sants-Montjuïc",11,"el Poble Sec","65-69",20,45
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","65-69",0,1
2015,3,"Sants-Montjuïc",13,"la Marina de Port","65-69",26,18
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","65-69",7,7
2015,3,"Sants-Montjuïc",15,"Hostafrancs","65-69",22,15
2015,3,"Sants-Montjuïc",16,"la Bordeta","65-69",17,24
2015,3,"Sants-Montjuïc",17,"Sants - Badal","65-69",24,29
2015,3,"Sants-Montjuïc",18,"Sants","65-69",35,59
2015,4,"Les Corts",19,"les Corts","65-69",55,36
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","65-69",23,23
2015,4,"Les Corts",21,"Pedralbes","65-69",15,17
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","65-69",0,8
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","65-69",22,26
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","65-69",15,19
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","65-69",18,31
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","65-69",47,53
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","65-69",21,37
2015,6,"Gràcia",28,"Vallcarca i els Penitents","65-69",17,12
2015,6,"Gràcia",29,"el Coll","65-69",5,9
2015,6,"Gràcia",30,"la Salut","65-69",19,9
2015,6,"Gràcia",31,"la Vila de Gràcia","65-69",51,50
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","65-69",21,37
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","65-69",23,30
2015,7,"Horta-Guinardó",34,"Can Baró","65-69",9,12
2015,7,"Horta-Guinardó",35,"el Guinardó","65-69",30,23
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","65-69",8,7
2015,7,"Horta-Guinardó",37,"el Carmel","65-69",16,28
2015,7,"Horta-Guinardó",38,"la Teixonera","65-69",9,6
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","65-69",4,7
2015,7,"Horta-Guinardó",40,"Montbau","65-69",2,1
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","65-69",3,4
2015,7,"Horta-Guinardó",42,"la Clota","65-69",0,1
2015,7,"Horta-Guinardó",43,"Horta","65-69",8,20
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","65-69",11,19
2015,8,"Nou Barris",45,"Porta","65-69",12,16
2015,8,"Nou Barris",46,"el Turó de la Peira","65-69",11,11
2015,8,"Nou Barris",47,"Can Peguera","65-69",1,0
2015,8,"Nou Barris",48,"la Guineueta","65-69",11,21
2015,8,"Nou Barris",49,"Canyelles","65-69",7,4
2015,8,"Nou Barris",50,"les Roquetes","65-69",12,16
2015,8,"Nou Barris",51,"Verdun","65-69",5,5
2015,8,"Nou Barris",52,"la Prosperitat","65-69",15,17
2015,8,"Nou Barris",53,"la Trinitat Nova","65-69",4,2
2015,8,"Nou Barris",54,"Torre Baró","65-69",0,1
2015,8,"Nou Barris",55,"Ciutat Meridiana","65-69",6,15
2015,8,"Nou Barris",56,"Vallbona","65-69",1,0
2015,9,"Sant Andreu",57,"la Trinitat Vella","65-69",6,4
2015,9,"Sant Andreu",58,"Baró de Viver","65-69",1,0
2015,9,"Sant Andreu",59,"el Bon Pastor","65-69",8,16
2015,9,"Sant Andreu",60,"Sant Andreu","65-69",30,43
2015,9,"Sant Andreu",61,"la Sagrera","65-69",26,25
2015,9,"Sant Andreu",62,"el Congrés i els Indians","65-69",10,5
2015,9,"Sant Andreu",63,"Navas","65-69",13,18
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","65-69",40,33
2015,10,"Sant Martí",65,"el Clot","65-69",26,21
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","65-69",12,16
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","65-69",10,5
2015,10,"Sant Martí",68,"el Poblenou","65-69",25,30
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","65-69",14,13
2015,10,"Sant Martí",70,"el Besòs i el Maresme","65-69",11,15
2015,10,"Sant Martí",71,"Provençals del Poblenou","65-69",20,13
2015,10,"Sant Martí",72,"Sant Martí de Provençals","65-69",26,14
2015,10,"Sant Martí",73,"la Verneda i la Pau","65-69",25,22
2015,99,"No consta",99,"No consta","65-69",0,0
2015,1,"Ciutat Vella",1,"el Raval","70-74",32,28
2015,1,"Ciutat Vella",2,"el Barri Gòtic","70-74",13,12
2015,1,"Ciutat Vella",3,"la Barceloneta","70-74",8,7
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","70-74",17,15
2015,2,"Eixample",5,"el Fort Pienc","70-74",17,16
2015,2,"Eixample",6,"la Sagrada Família","70-74",33,23
2015,2,"Eixample",7,"la Dreta de l'Eixample","70-74",39,37
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","70-74",24,23
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","70-74",39,27
2015,2,"Eixample",10,"Sant Antoni","70-74",12,21
2015,3,"Sants-Montjuïc",11,"el Poble Sec","70-74",20,23
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","70-74",0,0
2015,3,"Sants-Montjuïc",13,"la Marina de Port","70-74",13,17
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","70-74",11,5
2015,3,"Sants-Montjuïc",15,"Hostafrancs","70-74",14,11
2015,3,"Sants-Montjuïc",16,"la Bordeta","70-74",11,10
2015,3,"Sants-Montjuïc",17,"Sants - Badal","70-74",15,25
2015,3,"Sants-Montjuïc",18,"Sants","70-74",13,35
2015,4,"Les Corts",19,"les Corts","70-74",33,24
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","70-74",24,13
2015,4,"Les Corts",21,"Pedralbes","70-74",11,10
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","70-74",0,4
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","70-74",10,16
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","70-74",9,17
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","70-74",21,26
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","70-74",38,34
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","70-74",21,14
2015,6,"Gràcia",28,"Vallcarca i els Penitents","70-74",10,11
2015,6,"Gràcia",29,"el Coll","70-74",5,4
2015,6,"Gràcia",30,"la Salut","70-74",5,7
2015,6,"Gràcia",31,"la Vila de Gràcia","70-74",25,23
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","70-74",25,19
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","70-74",17,26
2015,7,"Horta-Guinardó",34,"Can Baró","70-74",5,7
2015,7,"Horta-Guinardó",35,"el Guinardó","70-74",20,16
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","70-74",3,8
2015,7,"Horta-Guinardó",37,"el Carmel","70-74",13,27
2015,7,"Horta-Guinardó",38,"la Teixonera","70-74",6,4
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","70-74",1,10
2015,7,"Horta-Guinardó",40,"Montbau","70-74",4,2
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","70-74",2,6
2015,7,"Horta-Guinardó",42,"la Clota","70-74",0,0
2015,7,"Horta-Guinardó",43,"Horta","70-74",12,6
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","70-74",7,13
2015,8,"Nou Barris",45,"Porta","70-74",11,13
2015,8,"Nou Barris",46,"el Turó de la Peira","70-74",5,3
2015,8,"Nou Barris",47,"Can Peguera","70-74",0,0
2015,8,"Nou Barris",48,"la Guineueta","70-74",14,11
2015,8,"Nou Barris",49,"Canyelles","70-74",3,2
2015,8,"Nou Barris",50,"les Roquetes","70-74",10,6
2015,8,"Nou Barris",51,"Verdun","70-74",8,4
2015,8,"Nou Barris",52,"la Prosperitat","70-74",7,21
2015,8,"Nou Barris",53,"la Trinitat Nova","70-74",1,0
2015,8,"Nou Barris",54,"Torre Baró","70-74",2,0
2015,8,"Nou Barris",55,"Ciutat Meridiana","70-74",4,4
2015,8,"Nou Barris",56,"Vallbona","70-74",0,2
2015,9,"Sant Andreu",57,"la Trinitat Vella","70-74",2,4
2015,9,"Sant Andreu",58,"Baró de Viver","70-74",2,1
2015,9,"Sant Andreu",59,"el Bon Pastor","70-74",4,7
2015,9,"Sant Andreu",60,"Sant Andreu","70-74",31,24
2015,9,"Sant Andreu",61,"la Sagrera","70-74",15,10
2015,9,"Sant Andreu",62,"el Congrés i els Indians","70-74",6,3
2015,9,"Sant Andreu",63,"Navas","70-74",14,13
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","70-74",31,22
2015,10,"Sant Martí",65,"el Clot","70-74",13,15
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","70-74",4,13
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","70-74",5,4
2015,10,"Sant Martí",68,"el Poblenou","70-74",14,9
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","70-74",9,5
2015,10,"Sant Martí",70,"el Besòs i el Maresme","70-74",11,6
2015,10,"Sant Martí",71,"Provençals del Poblenou","70-74",15,7
2015,10,"Sant Martí",72,"Sant Martí de Provençals","70-74",11,12
2015,10,"Sant Martí",73,"la Verneda i la Pau","70-74",15,18
2015,99,"No consta",99,"No consta","70-74",0,0
2015,1,"Ciutat Vella",1,"el Raval","75-79",14,21
2015,1,"Ciutat Vella",2,"el Barri Gòtic","75-79",10,11
2015,1,"Ciutat Vella",3,"la Barceloneta","75-79",7,9
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","75-79",7,18
2015,2,"Eixample",5,"el Fort Pienc","75-79",9,11
2015,2,"Eixample",6,"la Sagrada Família","75-79",20,15
2015,2,"Eixample",7,"la Dreta de l'Eixample","75-79",23,23
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","75-79",23,25
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","75-79",23,29
2015,2,"Eixample",10,"Sant Antoni","75-79",12,14
2015,3,"Sants-Montjuïc",11,"el Poble Sec","75-79",20,29
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","75-79",0,0
