"Year","Month","District Code","District Name","Neighborhood Code","Neighborhood Name","Gender","Demand_occupation","Number"
"2013","July","2","Eixample","9","la Nova Esquerra de l'Eixample","Male","Registered unemployed",1558
"2013","July","2","Eixample","10","Sant Antoni","Male","Registered unemployed",1183
"2013","July","3","Sants-Montjuïc","11","el Poble Sec","Male","Registered unemployed",1804
"2013","July","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Male","Registered unemployed",80
"2013","July","3","Sants-Montjuïc","13","la Marina de Port","Male","Registered unemployed",1132
"2013","July","3","Sants-Montjuïc","14","la Font de la Guatlla","Male","Registered unemployed",449
"2013","July","3","Sants-Montjuïc","15","Hostafrancs","Male","Registered unemployed",500
"2013","July","3","Sants-Montjuïc","16","la Bordeta","Male","Registered unemployed",587
"2013","July","3","Sants-Montjuïc","17","Sants - Badal","Male","Registered unemployed",642
"2013","July","3","Sants-Montjuïc","18","Sants","Male","Registered unemployed",1206
"2013","July","4","Les Corts","19","les Corts","Male","Registered unemployed",1211
"2013","July","4","Les Corts","20","la Maternitat i Sant Ramon","Male","Registered unemployed",634
"2013","July","4","Les Corts","21","Pedralbes","Male","Registered unemployed",146
"2013","July","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Male","Registered unemployed",59
"2013","July","5","Sarrià-Sant Gervasi","23","Sarrià","Male","Registered unemployed",313
"2013","July","5","Sarrià-Sant Gervasi","24","les Tres Torres","Male","Registered unemployed",229
"2013","July","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Male","Registered unemployed",356
"2013","July","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Male","Registered unemployed",756
"2013","July","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Male","Registered unemployed",667
"2013","July","6","Gràcia","28","Vallcarca i els Penitents","Male","Registered unemployed",436
"2013","July","6","Gràcia","29","el Coll","Male","Registered unemployed",180
"2013","July","6","Gràcia","30","la Salut","Male","Registered unemployed",372
"2013","July","6","Gràcia","31","la Vila de Gràcia","Male","Registered unemployed",1487
"2013","July","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Male","Registered unemployed",942
"2013","July","7","Horta-Guinardó","33","el Baix Guinardó","Male","Registered unemployed",720
"2013","July","7","Horta-Guinardó","34","Can Baró","Male","Registered unemployed",267
"2013","July","7","Horta-Guinardó","35","el Guinardó","Male","Registered unemployed",1127
"2013","July","7","Horta-Guinardó","36","la Font d'en Fargues","Male","Registered unemployed",378
"2013","July","7","Horta-Guinardó","37","el Carmel","Male","Registered unemployed",1287
"2013","July","7","Horta-Guinardó","38","la Teixonera","Male","Registered unemployed",389
"2013","July","7","Horta-Guinardó","39","Sant Genís dels Agudells","Male","Registered unemployed",235
"2013","July","7","Horta-Guinardó","40","Montbau","Male","Registered unemployed",170
"2013","July","7","Horta-Guinardó","41","la Vall d'Hebron","Male","Registered unemployed",181
"2013","July","7","Horta-Guinardó","42","la Clota","Male","Registered unemployed",13
"2013","July","7","Horta-Guinardó","43","Horta","Male","Registered unemployed",1063
"2013","July","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Male","Registered unemployed",984
"2013","July","8","Nou Barris","45","Porta","Male","Registered unemployed",973
"2013","July","8","Nou Barris","46","el Turó de la Peira","Male","Registered unemployed",610
"2013","July","8","Nou Barris","47","Can Peguera","Male","Registered unemployed",85
"2013","July","8","Nou Barris","48","la Guineueta","Male","Registered unemployed",694
"2013","July","8","Nou Barris","49","Canyelles","Male","Registered unemployed",339
"2013","July","8","Nou Barris","50","les Roquetes","Male","Registered unemployed",734
"2013","July","8","Nou Barris","51","Verdun","Male","Registered unemployed",563
"2013","July","8","Nou Barris","52","la Prosperitat","Male","Registered unemployed",1093
"2013","July","8","Nou Barris","53","la Trinitat Nova","Male","Registered unemployed",518
"2013","July","8","Nou Barris","54","Torre Baró","Male","Registered unemployed",144
"2013","July","8","Nou Barris","55","Ciutat Meridiana","Male","Registered unemployed",752
"2013","July","8","Nou Barris","56","Vallbona","Male","Registered unemployed",87
"2013","July","9","Sant Andreu","57","la Trinitat Vella","Male","Registered unemployed",697
"2013","July","9","Sant Andreu","58","Baró de Viver","Male","Registered unemployed",86
"2013","July","9","Sant Andreu","59","el Bon Pastor","Male","Registered unemployed",491
"2013","July","9","Sant Andreu","60","Sant Andreu","Male","Registered unemployed",1986
"2013","July","9","Sant Andreu","61","la Sagrera","Male","Registered unemployed",941
"2013","July","9","Sant Andreu","62","el Congrés i els Indians","Male","Registered unemployed",458
"2013","July","9","Sant Andreu","63","Navas","Male","Registered unemployed",699
"2013","July","10","Sant Martí","64","el Camp de l'Arpa del Clot","Male","Registered unemployed",1354
"2013","July","10","Sant Martí","65","el Clot","Male","Registered unemployed",916
"2013","July","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Male","Registered unemployed",438
"2013","July","10","Sant Martí","67","la Vila Olímpica del Poblenou","Male","Registered unemployed",291
"2013","July","10","Sant Martí","68","el Poblenou","Male","Registered unemployed",1001
"2013","July","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Male","Registered unemployed",504
"2013","July","10","Sant Martí","70","el Besòs i el Maresme","Male","Registered unemployed",1156
"2013","July","10","Sant Martí","71","Provençals del Poblenou","Male","Registered unemployed",731
"2013","July","10","Sant Martí","72","Sant Martí de Provençals","Male","Registered unemployed",1010
"2013","July","10","Sant Martí","73","la Verneda i la Pau","Male","Registered unemployed",1144
"2013","July","99","No consta","99","No consta","Male","Registered unemployed",4
"2013","July","1","Ciutat Vella","1","el Raval","Female","Registered unemployed",1688
"2013","July","1","Ciutat Vella","2","el Barri Gòtic","Female","Registered unemployed",507
"2013","July","1","Ciutat Vella","3","la Barceloneta","Female","Registered unemployed",636
"2013","July","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Female","Registered unemployed",888
"2013","July","2","Eixample","5","el Fort Pienc","Female","Registered unemployed",992
"2013","July","2","Eixample","6","la Sagrada Família","Female","Registered unemployed",1596
"2013","July","2","Eixample","7","la Dreta de l'Eixample","Female","Registered unemployed",1117
"2013","July","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Female","Registered unemployed",1245
"2013","July","2","Eixample","9","la Nova Esquerra de l'Eixample","Female","Registered unemployed",1738
"2013","July","2","Eixample","10","Sant Antoni","Female","Registered unemployed",1240
"2013","July","3","Sants-Montjuïc","11","el Poble Sec","Female","Registered unemployed",1526
"2013","July","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Female","Registered unemployed",57
"2013","July","3","Sants-Montjuïc","13","la Marina de Port","Female","Registered unemployed",1223
"2013","July","3","Sants-Montjuïc","14","la Font de la Guatlla","Female","Registered unemployed",386
"2013","July","3","Sants-Montjuïc","15","Hostafrancs","Female","Registered unemployed",537
"2013","July","3","Sants-Montjuïc","16","la Bordeta","Female","Registered unemployed",630
"2013","July","3","Sants-Montjuïc","17","Sants - Badal","Female","Registered unemployed",743
"2013","July","3","Sants-Montjuïc","18","Sants","Female","Registered unemployed",1341
"2013","July","4","Les Corts","19","les Corts","Female","Registered unemployed",1390
"2013","July","4","Les Corts","20","la Maternitat i Sant Ramon","Female","Registered unemployed",734
"2013","July","4","Les Corts","21","Pedralbes","Female","Registered unemployed",198
"2013","July","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Female","Registered unemployed",70
"2013","July","5","Sarrià-Sant Gervasi","23","Sarrià","Female","Registered unemployed",405
"2013","July","5","Sarrià-Sant Gervasi","24","les Tres Torres","Female","Registered unemployed",272
"2013","July","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Female","Registered unemployed",479
"2013","July","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Female","Registered unemployed",919
"2013","July","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Female","Registered unemployed",801
"2013","July","6","Gràcia","28","Vallcarca i els Penitents","Female","Registered unemployed",498
"2013","July","6","Gràcia","29","el Coll","Female","Registered unemployed",213
"2013","July","6","Gràcia","30","la Salut","Female","Registered unemployed",421
"2013","July","6","Gràcia","31","la Vila de Gràcia","Female","Registered unemployed",1656
"2013","July","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Female","Registered unemployed",1043
"2013","July","7","Horta-Guinardó","33","el Baix Guinardó","Female","Registered unemployed",800
"2013","July","7","Horta-Guinardó","34","Can Baró","Female","Registered unemployed",301
"2013","July","7","Horta-Guinardó","35","el Guinardó","Female","Registered unemployed",1275
"2013","July","7","Horta-Guinardó","36","la Font d'en Fargues","Female","Registered unemployed",380
"2013","July","7","Horta-Guinardó","37","el Carmel","Female","Registered unemployed",1298
"2013","July","7","Horta-Guinardó","38","la Teixonera","Female","Registered unemployed",371
"2013","July","7","Horta-Guinardó","39","Sant Genís dels Agudells","Female","Registered unemployed",220
"2013","July","7","Horta-Guinardó","40","Montbau","Female","Registered unemployed",159
"2013","July","7","Horta-Guinardó","41","la Vall d'Hebron","Female","Registered unemployed",170
"2013","July","7","Horta-Guinardó","42","la Clota","Female","Registered unemployed",12
"2013","July","7","Horta-Guinardó","43","Horta","Female","Registered unemployed",1044
"2013","July","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Female","Registered unemployed",952
"2013","July","8","Nou Barris","45","Porta","Female","Registered unemployed",908
"2013","July","8","Nou Barris","46","el Turó de la Peira","Female","Registered unemployed",594
"2013","July","8","Nou Barris","47","Can Peguera","Female","Registered unemployed",81
"2013","July","8","Nou Barris","48","la Guineueta","Female","Registered unemployed",637
"2013","July","8","Nou Barris","49","Canyelles","Female","Registered unemployed",311
"2013","July","8","Nou Barris","50","les Roquetes","Female","Registered unemployed",674
"2013","July","8","Nou Barris","51","Verdun","Female","Registered unemployed",517
"2013","July","8","Nou Barris","52","la Prosperitat","Female","Registered unemployed",1020
"2013","July","8","Nou Barris","53","la Trinitat Nova","Female","Registered unemployed",381
"2013","July","8","Nou Barris","54","Torre Baró","Female","Registered unemployed",104
"2013","July","8","Nou Barris","55","Ciutat Meridiana","Female","Registered unemployed",540
"2013","July","8","Nou Barris","56","Vallbona","Female","Registered unemployed",63
"2013","July","9","Sant Andreu","57","la Trinitat Vella","Female","Registered unemployed",501
"2013","July","9","Sant Andreu","58","Baró de Viver","Female","Registered unemployed",95
"2013","July","9","Sant Andreu","59","el Bon Pastor","Female","Registered unemployed",539
"2013","July","9","Sant Andreu","60","Sant Andreu","Female","Registered unemployed",2184
"2013","July","9","Sant Andreu","61","la Sagrera","Female","Registered unemployed",1046
"2013","July","9","Sant Andreu","62","el Congrés i els Indians","Female","Registered unemployed",509
"2013","July","9","Sant Andreu","63","Navas","Female","Registered unemployed",782
"2013","July","10","Sant Martí","64","el Camp de l'Arpa del Clot","Female","Registered unemployed",1410
"2013","July","10","Sant Martí","65","el Clot","Female","Registered unemployed",983
"2013","July","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Female","Registered unemployed",478
"2013","July","10","Sant Martí","67","la Vila Olímpica del Poblenou","Female","Registered unemployed",307
"2013","July","10","Sant Martí","68","el Poblenou","Female","Registered unemployed",1063
"2013","July","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Female","Registered unemployed",451
"2013","July","10","Sant Martí","70","el Besòs i el Maresme","Female","Registered unemployed",1032
"2013","July","10","Sant Martí","71","Provençals del Poblenou","Female","Registered unemployed",750
"2013","July","10","Sant Martí","72","Sant Martí de Provençals","Female","Registered unemployed",1045
"2013","July","10","Sant Martí","73","la Verneda i la Pau","Female","Registered unemployed",1180
"2013","July","99","No consta","99","No consta","Female","Registered unemployed",2
"2013","August","1","Ciutat Vella","1","el Raval","Male","Registered unemployed",2709
"2013","August","1","Ciutat Vella","2","el Barri Gòtic","Male","Registered unemployed",679
"2013","August","1","Ciutat Vella","3","la Barceloneta","Male","Registered unemployed",695
"2013","August","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Male","Registered unemployed",967
"2013","August","2","Eixample","5","el Fort Pienc","Male","Registered unemployed",894
"2013","August","2","Eixample","6","la Sagrada Família","Male","Registered unemployed",1448
"2013","August","2","Eixample","7","la Dreta de l'Eixample","Male","Registered unemployed",963
"2013","August","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Male","Registered unemployed",1090
"2013","August","2","Eixample","9","la Nova Esquerra de l'Eixample","Male","Registered unemployed",1559
"2013","August","2","Eixample","10","Sant Antoni","Male","Registered unemployed",1191
"2013","August","3","Sants-Montjuïc","11","el Poble Sec","Male","Registered unemployed",1805
"2013","August","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Male","Registered unemployed",81
"2013","August","3","Sants-Montjuïc","13","la Marina de Port","Male","Registered unemployed",1125
"2013","August","3","Sants-Montjuïc","14","la Font de la Guatlla","Male","Registered unemployed",450
"2013","August","3","Sants-Montjuïc","15","Hostafrancs","Male","Registered unemployed",499
"2013","August","3","Sants-Montjuïc","16","la Bordeta","Male","Registered unemployed",586
"2013","August","3","Sants-Montjuïc","17","Sants - Badal","Male","Registered unemployed",646
"2013","August","3","Sants-Montjuïc","18","Sants","Male","Registered unemployed",1206
"2013","August","4","Les Corts","19","les Corts","Male","Registered unemployed",1204
"2013","August","4","Les Corts","20","la Maternitat i Sant Ramon","Male","Registered unemployed",639
"2013","August","4","Les Corts","21","Pedralbes","Male","Registered unemployed",142
"2013","August","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Male","Registered unemployed",58
"2013","August","5","Sarrià-Sant Gervasi","23","Sarrià","Male","Registered unemployed",305
"2013","August","5","Sarrià-Sant Gervasi","24","les Tres Torres","Male","Registered unemployed",225
"2013","August","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Male","Registered unemployed",369
"2013","August","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Male","Registered unemployed",775
"2013","August","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Male","Registered unemployed",683
"2013","August","6","Gràcia","28","Vallcarca i els Penitents","Male","Registered unemployed",439
"2013","August","6","Gràcia","29","el Coll","Male","Registered unemployed",181
"2013","August","6","Gràcia","30","la Salut","Male","Registered unemployed",369
"2013","August","6","Gràcia","31","la Vila de Gràcia","Male","Registered unemployed",1523
"2013","August","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Male","Registered unemployed",945
"2013","August","7","Horta-Guinardó","33","el Baix Guinardó","Male","Registered unemployed",720
"2013","August","7","Horta-Guinardó","34","Can Baró","Male","Registered unemployed",265
"2013","August","7","Horta-Guinardó","35","el Guinardó","Male","Registered unemployed",1132
"2013","August","7","Horta-Guinardó","36","la Font d'en Fargues","Male","Registered unemployed",380
"2013","August","7","Horta-Guinardó","37","el Carmel","Male","Registered unemployed",1291
"2013","August","7","Horta-Guinardó","38","la Teixonera","Male","Registered unemployed",391
"2013","August","7","Horta-Guinardó","39","Sant Genís dels Agudells","Male","Registered unemployed",236
"2013","August","7","Horta-Guinardó","40","Montbau","Male","Registered unemployed",171
"2013","August","7","Horta-Guinardó","41","la Vall d'Hebron","Male","Registered unemployed",182
"2013","August","7","Horta-Guinardó","42","la Clota","Male","Registered unemployed",13
"2013","August","7","Horta-Guinardó","43","Horta","Male","Registered unemployed",1067
"2013","August","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Male","Registered unemployed",993
"2013","August","8","Nou Barris","45","Porta","Male","Registered unemployed",987
"2013","August","8","Nou Barris","46","el Turó de la Peira","Male","Registered unemployed",613
"2013","August","8","Nou Barris","47","Can Peguera","Male","Registered unemployed",85
"2013","August","8","Nou Barris","48","la Guineueta","Male","Registered unemployed",687
"2013","August","8","Nou Barris","49","Canyelles","Male","Registered unemployed",335
"2013","August","8","Nou Barris","50","les Roquetes","Male","Registered unemployed",727
"2013","August","8","Nou Barris","51","Verdun","Male","Registered unemployed",557
"2013","August","8","Nou Barris","52","la Prosperitat","Male","Registered unemployed",1109
"2013","August","8","Nou Barris","53","la Trinitat Nova","Male","Registered unemployed",510
"2013","August","8","Nou Barris","54","Torre Baró","Male","Registered unemployed",142
"2013","August","8","Nou Barris","55","Ciutat Meridiana","Male","Registered unemployed",739
"2013","August","8","Nou Barris","56","Vallbona","Male","Registered unemployed",86
"2013","August","9","Sant Andreu","57","la Trinitat Vella","Male","Registered unemployed",685
"2013","August","9","Sant Andreu","58","Baró de Viver","Male","Registered unemployed",88
"2013","August","9","Sant Andreu","59","el Bon Pastor","Male","Registered unemployed",500
"2013","August","9","Sant Andreu","60","Sant Andreu","Male","Registered unemployed",2024
"2013","August","9","Sant Andreu","61","la Sagrera","Male","Registered unemployed",943
"2013","August","9","Sant Andreu","62","el Congrés i els Indians","Male","Registered unemployed",459
"2013","August","9","Sant Andreu","63","Navas","Male","Registered unemployed",701
"2013","August","10","Sant Martí","64","el Camp de l'Arpa del Clot","Male","Registered unemployed",1374
"2013","August","10","Sant Martí","65","el Clot","Male","Registered unemployed",920
"2013","August","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Male","Registered unemployed",437
"2013","August","10","Sant Martí","67","la Vila Olímpica del Poblenou","Male","Registered unemployed",291
"2013","August","10","Sant Martí","68","el Poblenou","Male","Registered unemployed",1000
"2013","August","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Male","Registered unemployed",496
"2013","August","10","Sant Martí","70","el Besòs i el Maresme","Male","Registered unemployed",1137
"2013","August","10","Sant Martí","71","Provençals del Poblenou","Male","Registered unemployed",728
"2013","August","10","Sant Martí","72","Sant Martí de Provençals","Male","Registered unemployed",1013
"2013","August","10","Sant Martí","73","la Verneda i la Pau","Male","Registered unemployed",1147
"2013","August","99","No consta","99","No consta","Male","Registered unemployed",6
"2013","August","1","Ciutat Vella","1","el Raval","Female","Registered unemployed",1658
"2013","August","1","Ciutat Vella","2","el Barri Gòtic","Female","Registered unemployed",514
"2013","August","1","Ciutat Vella","3","la Barceloneta","Female","Registered unemployed",634
"2013","August","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Female","Registered unemployed",885
"2013","August","2","Eixample","5","el Fort Pienc","Female","Registered unemployed",1004
"2013","August","2","Eixample","6","la Sagrada Família","Female","Registered unemployed",1633
"2013","August","2","Eixample","7","la Dreta de l'Eixample","Female","Registered unemployed",1134
"2013","August","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Female","Registered unemployed",1276
"2013","August","2","Eixample","9","la Nova Esquerra de l'Eixample","Female","Registered unemployed",1734
"2013","August","2","Eixample","10","Sant Antoni","Female","Registered unemployed",1231
"2013","August","3","Sants-Montjuïc","11","el Poble Sec","Female","Registered unemployed",1527
"2013","August","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Female","Registered unemployed",53
"2013","August","3","Sants-Montjuïc","13","la Marina de Port","Female","Registered unemployed",1224
"2013","August","3","Sants-Montjuïc","14","la Font de la Guatlla","Female","Registered unemployed",387
"2013","August","3","Sants-Montjuïc","15","Hostafrancs","Female","Registered unemployed",544
"2013","August","3","Sants-Montjuïc","16","la Bordeta","Female","Registered unemployed",639
"2013","August","3","Sants-Montjuïc","17","Sants - Badal","Female","Registered unemployed",755
"2013","August","3","Sants-Montjuïc","18","Sants","Female","Registered unemployed",1361
"2013","August","4","Les Corts","19","les Corts","Female","Registered unemployed",1407
"2013","August","4","Les Corts","20","la Maternitat i Sant Ramon","Female","Registered unemployed",747
"2013","August","4","Les Corts","21","Pedralbes","Female","Registered unemployed",191
"2013","August","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Female","Registered unemployed",69
"2013","August","5","Sarrià-Sant Gervasi","23","Sarrià","Female","Registered unemployed",394
"2013","August","5","Sarrià-Sant Gervasi","24","les Tres Torres","Female","Registered unemployed",271
"2013","August","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Female","Registered unemployed",483
"2013","August","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Female","Registered unemployed",932
"2013","August","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Female","Registered unemployed",816
"2013","August","6","Gràcia","28","Vallcarca i els Penitents","Female","Registered unemployed",507
"2013","August","6","Gràcia","29","el Coll","Female","Registered unemployed",217
"2013","August","6","Gràcia","30","la Salut","Female","Registered unemployed",427
"2013","August","6","Gràcia","31","la Vila de Gràcia","Female","Registered unemployed",1695
"2013","August","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Female","Registered unemployed",1070
"2013","August","7","Horta-Guinardó","33","el Baix Guinardó","Female","Registered unemployed",820
"2013","August","7","Horta-Guinardó","34","Can Baró","Female","Registered unemployed",305
"2013","August","7","Horta-Guinardó","35","el Guinardó","Female","Registered unemployed",1287
"2013","August","7","Horta-Guinardó","36","la Font d'en Fargues","Female","Registered unemployed",384
"2013","August","7","Horta-Guinardó","37","el Carmel","Female","Registered unemployed",1312
"2013","August","7","Horta-Guinardó","38","la Teixonera","Female","Registered unemployed",378
"2013","August","7","Horta-Guinardó","39","Sant Genís dels Agudells","Female","Registered unemployed",225
"2013","August","7","Horta-Guinardó","40","Montbau","Female","Registered unemployed",163
"2013","August","7","Horta-Guinardó","41","la Vall d'Hebron","Female","Registered unemployed",173
"2013","August","7","Horta-Guinardó","42","la Clota","Female","Registered unemployed",12
"2013","August","7","Horta-Guinardó","43","Horta","Female","Registered unemployed",1048
"2013","August","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Female","Registered unemployed",957
"2013","August","8","Nou Barris","45","Porta","Female","Registered unemployed",923
"2013","August","8","Nou Barris","46","el Turó de la Peira","Female","Registered unemployed",594
"2013","August","8","Nou Barris","47","Can Peguera","Female","Registered unemployed",81
"2013","August","8","Nou Barris","48","la Guineueta","Female","Registered unemployed",641
"2013","August","8","Nou Barris","49","Canyelles","Female","Registered unemployed",313
"2013","August","8","Nou Barris","50","les Roquetes","Female","Registered unemployed",678
"2013","August","8","Nou Barris","51","Verdun","Female","Registered unemployed",520
"2013","August","8","Nou Barris","52","la Prosperitat","Female","Registered unemployed",1037
"2013","August","8","Nou Barris","53","la Trinitat Nova","Female","Registered unemployed",379
"2013","August","8","Nou Barris","54","Torre Baró","Female","Registered unemployed",103
"2013","August","8","Nou Barris","55","Ciutat Meridiana","Female","Registered unemployed",537
"2013","August","8","Nou Barris","56","Vallbona","Female","Registered unemployed",62
"2013","August","9","Sant Andreu","57","la Trinitat Vella","Female","Registered unemployed",498
"2013","August","9","Sant Andreu","58","Baró de Viver","Female","Registered unemployed",96
"2013","August","9","Sant Andreu","59","el Bon Pastor","Female","Registered unemployed",548
"2013","August","9","Sant Andreu","60","Sant Andreu","Female","Registered unemployed",2218
"2013","August","9","Sant Andreu","61","la Sagrera","Female","Registered unemployed",1046
"2013","August","9","Sant Andreu","62","el Congrés i els Indians","Female","Registered unemployed",509
"2013","August","9","Sant Andreu","63","Navas","Female","Registered unemployed",783
"2013","August","10","Sant Martí","64","el Camp de l'Arpa del Clot","Female","Registered unemployed",1426
"2013","August","10","Sant Martí","65","el Clot","Female","Registered unemployed",1002
"2013","August","10","Sant Martí","66","el Parc i la Llacuna del Poblenou","Female","Registered unemployed",489
"2013","August","10","Sant Martí","67","la Vila Olímpica del Poblenou","Female","Registered unemployed",305
"2013","August","10","Sant Martí","68","el Poblenou","Female","Registered unemployed",1060
"2013","August","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","Female","Registered unemployed",445
"2013","August","10","Sant Martí","70","el Besòs i el Maresme","Female","Registered unemployed",1019
"2013","August","10","Sant Martí","71","Provençals del Poblenou","Female","Registered unemployed",758
"2013","August","10","Sant Martí","72","Sant Martí de Provençals","Female","Registered unemployed",1052
"2013","August","10","Sant Martí","73","la Verneda i la Pau","Female","Registered unemployed",1184
"2013","August","99","No consta","99","No consta","Female","Registered unemployed",0
"2013","September","1","Ciutat Vella","1","el Raval","Male","Registered unemployed",2746
"2013","September","1","Ciutat Vella","2","el Barri Gòtic","Male","Registered unemployed",693
"2013","September","1","Ciutat Vella","3","la Barceloneta","Male","Registered unemployed",703
"2013","September","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Male","Registered unemployed",974
"2013","September","2","Eixample","5","el Fort Pienc","Male","Registered unemployed",882
"2013","September","2","Eixample","6","la Sagrada Família","Male","Registered unemployed",1436
"2013","September","2","Eixample","7","la Dreta de l'Eixample","Male","Registered unemployed",931
"2013","September","2","Eixample","8","l'Antiga Esquerra de l'Eixample","Male","Registered unemployed",1097
"2013","September","2","Eixample","9","la Nova Esquerra de l'Eixample","Male","Registered unemployed",1551
"2013","September","2","Eixample","10","Sant Antoni","Male","Registered unemployed",1190
"2013","September","3","Sants-Montjuïc","11","el Poble Sec","Male","Registered unemployed",1820
"2013","September","3","Sants-Montjuïc","12","la Marina del Prat Vermell","Male","Registered unemployed",77
"2013","September","3","Sants-Montjuïc","13","la Marina de Port","Male","Registered unemployed",1147
"2013","September","3","Sants-Montjuïc","14","la Font de la Guatlla","Male","Registered unemployed",453
"2013","September","3","Sants-Montjuïc","15","Hostafrancs","Male","Registered unemployed",507
"2013","September","3","Sants-Montjuïc","16","la Bordeta","Male","Registered unemployed",595
"2013","September","3","Sants-Montjuïc","17","Sants - Badal","Male","Registered unemployed",649
"2013","September","3","Sants-Montjuïc","18","Sants","Male","Registered unemployed",1217
"2013","September","4","Les Corts","19","les Corts","Male","Registered unemployed",1205
"2013","September","4","Les Corts","20","la Maternitat i Sant Ramon","Male","Registered unemployed",642
"2013","September","4","Les Corts","21","Pedralbes","Male","Registered unemployed",139
"2013","September","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Male","Registered unemployed",58
"2013","September","5","Sarrià-Sant Gervasi","23","Sarrià","Male","Registered unemployed",301
"2013","September","5","Sarrià-Sant Gervasi","24","les Tres Torres","Male","Registered unemployed",225
"2013","September","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova","Male","Registered unemployed",376
"2013","September","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany","Male","Registered unemployed",775
"2013","September","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró","Male","Registered unemployed",690
"2013","September","6","Gràcia","28","Vallcarca i els Penitents","Male","Registered unemployed",443
"2013","September","6","Gràcia","29","el Coll","Male","Registered unemployed",184
"2013","September","6","Gràcia","30","la Salut","Male","Registered unemployed",370
"2013","September","6","Gràcia","31","la Vila de Gràcia","Male","Registered unemployed",1531
"2013","September","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Male","Registered unemployed",939
"2013","September","7","Horta-Guinardó","33","el Baix Guinardó","Male","Registered unemployed",718
"2013","September","7","Horta-Guinardó","34","Can Baró","Male","Registered unemployed",265
"2013","September","7","Horta-Guinardó","35","el Guinardó","Male","Registered unemployed",1121
"2013","September","7","Horta-Guinardó","36","la Font d'en Fargues","Male","Registered unemployed",377
"2013","September","7","Horta-Guinardó","37","el Carmel","Male","Registered unemployed",1284
"2013","September","7","Horta-Guinardó","38","la Teixonera","Male","Registered unemployed",391
"2013","September","7","Horta-Guinardó","39","Sant Genís dels Agudells","Male","Registered unemployed",236
"2013","September","7","Horta-Guinardó","40","Montbau","Male","Registered unemployed",171
"2013","September","7","Horta-Guinardó","41","la Vall d'Hebron","Male","Registered unemployed",182
"2013","September","7","Horta-Guinardó","42","la Clota","Male","Registered unemployed",13
"2013","September","7","Horta-Guinardó","43","Horta","Male","Registered unemployed",1072
"2013","September","8","Nou Barris","44","Vilapicina i la Torre Llobeta","Male","Registered unemployed",1008
"2013","September","8","Nou Barris","45","Porta","Male","Registered unemployed",1009
"2013","September","8","Nou Barris","46","el Turó de la Peira","Male","Registered unemployed",620
"2013","September","8","Nou Barris","47","Can Peguera","Male","Registered unemployed",86
